Austen,Austen_Title,Austen_Title2,PROTAG.NAME,PROTAG.GENDER,Combination,Combination_Class,Combination_Class2,STORY.ID,Short_Title,Author_Gender,Canonicity,PUB..DATE,GENRE,PREDICATE,AGENT,PATIENT,POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,DESCRIPTIVENESS,ABSTRACTION,DISTINCTIVENESS_SKEW,DISTINCTIVENESS_SKEW.woSaid.,DEPTH,CLASS.SIMILARITY,HOMOGENEITY,DISTINCTIVENESS_KL,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,MENTIONS,POPULATION,SOCIO,COMM,COG_PER,COG_PER_RATIO
,,,Gertrude,F,f_F,Female_Female,Female_Female,Chadwyck_1830_Sedgwick_ClarenceorA,1830_Sedgwick_ClarenceorA,f,can,1830,rom,0.6569315756,1.1739574058,0.5695281132,-1.6006520769,1.2550702467,1.2046719698,4.0963540308,0.5669068524,-0.0936721743,0.7099583612,-0.7870377995,-0.2038413833,1.5526649237,0.8417856478,-0.0719670522,0.1009867084,-0.2378421105,-0.3164735136,-0.482183722,-0.0985881695,-0.2971828724,0.1639038124,-0.3800002402,-0.0541929776,0.6198003611,0.0622173748,-0.3579181742,0.6080253985,-0.1361428442,1.0125357195,0.3328510769
,,,Richard,M,f_M,All,Mixed,Chadwyck_1830_Shelley_TheFortunesof,1830_Shelley_TheFortunesof,f,can,1830,rom,0.33616632,-1.0890317555,-0.6680581612,0.9241129778,0.0916372208,-0.4350704859,-0.0780210743,-0.7147512654,-0.7165188023,-0.0624356281,-0.3409006784,0.0713418507,1.9353837855,0.9553313445,0.4226703562,-0.0507549959,-0.3354433119,-0.1550317777,-0.0405247632,-0.3710601553,-0.0276764245,-0.5153732188,-0.3274267997,0.6707922844,-0.6884936001,0.7118597018,-0.5165513993,0.353052961,-0.5170586924,-0.5912698936,-0.1148209385
,,,Lucy,F,f_F,Female_Female,Female_Female,Chadwyck_1831_Bacon_Talesofthe,1831_Bacon_Talesofthe,f,non,1831,rom,-0.4690592659,-0.9451013299,-1.3444729157,1.7416586849,-0.8255809089,0.9569410952,-0.7145641653,-1.1419706379,-0.7647873074,-0.478314944,0.4911334516,-0.8045045976,-0.0782103783,0.7468007091,-1.169542137,-0.4017284329,0.085239056,0.4051519856,-0.47858239,0.2785245906,0.2723822914,0.377073131,-0.6192200501,0.2367385055,1.2739473417,-0.1096886038,0.6766819777,-1.1386554479,-0.826683002,0.9264007798,0.0697518512
,,,Don Camillo,M,m_M,All,Male_Male,Chadwyck_1831_Cooper_TheBravovolume,1831_Cooper_TheBravovolume,m,can,1831,rom,1.8861107792,1.3109489007,0.6862025735,-2.5937248571,0.6111235952,-0.4547316664,-0.8490688724,0.5669068524,-0.2211172166,1.9773961094,-0.3785883665,-1.0585625847,-1.0409304213,-1.4060869948,-0.5074704717,-1.0229789519,0.6658146822,-0.7131758348,-1.0520724968,-1.2878136872,0.614783954,0.7140331356,-0.0769531906,-0.6581553393,2.5822413028,-1.0769079647,-0.3016598093,0.0553786328,-0.4183259885,0.0014945076,-0.7228647897
,,,Ludlow,M,m_M,All,Male_Male,Chadwyck_1831_Cooper_TheWater-Witchvolume,1831_Cooper_TheWater-Witchvolume,m,can,1831,rom,0.0101778867,1.1584188909,0.2899302398,-0.9970496739,-0.0463513474,0.7760582344,2.6421819026,0.1396874798,0.2888518242,-0.2102739625,-0.2651697689,0.0495303564,0.5473868361,-1.2170702149,0.5723509104,-1.0673053189,-0.7042060254,-0.6978532951,0.1483878867,-0.2056184633,-0.3857177012,2.2954065836,0.9046883836,0.2176248041,-0.0343466195,-0.1829313677,-0.403224693,0.3930352061,-0.4102913643,1.7351933472,-0.7002239368
,,,Meredith,M,m_M,All,Male_Male,Chadwyck_1831_M'Henry_MeredithorThe,1831_M'Henry_MeredithorThe,m,non,1831,rom,-0.2053611262,-0.3892961134,-0.6429780684,0.7752778838,-0.1139928024,0.2058839992,-0.1839011339,-0.7147512654,-0.5552830404,-0.2725866843,-0.859554155,-0.7629117102,-0.4708848886,2.2379327507,0.0638229786,-0.4254738331,-0.9110450137,-0.7024500535,-0.4848549988,-0.7350761943,-0.67303282,-0.13832719,-0.8699712297,-0.6013181597,-0.6884936001,0.2618004645,1.2995233628,-0.257305289,-0.4780835207,0.0907888929,0.0082090169
,,,Sybrandt,M,m_M,All,Male_Male,Chadwyck_1831_Paulding_TheDutchmanFireside,1831_Paulding_TheDutchmanFireside,m,non,1831,rom,-0.3922869732,-0.2092024124,-0.2184916568,0.5362649099,0.0104674748,0.835041776,-0.2347725666,-0.7147512654,-0.4565676986,-0.2330961311,-0.216561788,-0.3769169383,-0.4094324798,0.6692736517,0.6870352557,-0.3395233484,-0.9083333581,0.3844754517,0.2575205333,0.679813946,-0.4288014617,0.0995565877,-0.01054192,0.3215165631,-0.6884936001,0.5335858755,0.1053469121,-0.8347483159,-0.4563078682,0.6949075598,0.187179474
,,,Elizabeth,F,f_F,Female_Female,Female_Female,Chadwyck_1831_Shelley_FrankensteinOrThe,1831_Shelley_FrankensteinOrThe,f,can,1831,rom,0.7887997598,-1.2471916897,0.2888383615,0.1986481784,3.4060685156,-0.1362205419,-0.1150906489,1.4213455976,-0.4313485493,0.8347125906,-0.9456814097,-0.9321689463,-0.892610156,1.4353381299,-0.7695421129,-1.4074814852,-0.1400080754,-0.3729096832,-1.0520724968,-0.9749577233,-0.8596395442,0.3519531248,-0.6858543712,-0.4535441075,-0.0343466195,-0.9617935723,0.4406555474,0.0734939476,-0.507538039,0.0687190492,-0.4419288423
,,,Nicholas,M,m_M,All,Male_Male,Chadwyck_1839_Dickens_TheLifeand,1839_Dickens_TheLifeand,m,can,1839,vic,-0.5529549248,0.4915476415,0.6420503341,-0.3358016705,-0.514430216,-0.1204915975,-0.4107332517,-0.7147512654,0.7172524653,-0.4103232098,1.1016092569,2.9878061793,1.1774513525,-1.6271766541,1.0573882925,1.763380383,0.1644775955,0.413833126,0.6388725646,0.2274582972,-0.0691114772,-0.0095450647,-0.3652944392,0.0253272049,-0.6884936001,0.2894641263,-0.8366751545,-0.0612295602,0.6733194898,-0.0978872882,-0.2537841792
,,,Kate,F,m_F,All,Mixed,Chadwyck_1839_Ingraham_CaptainKydor,1839_Ingraham_CaptainKydor,m,non,1839,vic,-0.4041391319,-0.3843597855,-1.0234118397,1.1178648983,0.662531101,-0.4940540274,-0.3111714555,0.994126225,-0.1710884164,-0.1052730351,1.4919997292,-0.2503580557,0.2916631908,-0.378365194,0.2312608827,0.242716032,-0.5087140364,2.4747429543,-0.2329859258,0.1361847438,0.4338077967,0.1127686573,-0.5142455827,-0.3674703094,-0.6884936001,-0.2709615239,-0.2672264159,0.3099682304,-0.1933564563,-0.3262482446,-0.5145035633
,,,Henry,M,f_M,All,Mixed,Chadwyck_1839_Kirkland_ANewHome--Who'll,1839_Kirkland_ANewHome--Who'll,f,non,1839,vic,1.603685732,1.4298438723,-1.5490180805,-1.2431653516,2.4401485383,2.9545170365,0.5940069382,0.1396874798,-1.1035355868,1.722097015,-3.9041769326,-1.1967274169,-1.0345757698,1.2338763494,-2.7632015783,-1.3257963878,0.7442333748,-0.3932203531,-1.0520724968,-2.6971841822,1.1645690439,-0.744046846,1.2773020299,-0.3768964382,-0.6884936001,-1.2439467587,0.4821395122,-2.3713216055,-0.8110694081,1.9165583996,2.5670653446
,,,Rabenmark,M,m_M,All,Male_Male,Chadwyck_1839_Motley_MortonHopeor,1839_Motley_MortonHopeor,m,non,1839,vic,-0.3291013317,-0.2334985907,0.3782809349,0.1786079679,-0.2736266362,-1.0720927349,-0.6099074183,-0.7147512654,0.7034390937,-0.425857576,-0.1198920062,0.6847192861,-0.5709031262,0.9961953209,0.1941397902,-0.2702908946,-0.08808704,0.3810947882,3.5366533528,0.1888582248,-0.5241667534,-1.4465850437,-0.9190564771,-0.4604135788,0.6198003611,-1.0240949968,-0.2604213228,0.6993244765,1.0863157414,-1.5443346439,0.3428720516
,,,Vasco Nunez,M,m_M,All,Male_Male,Chadwyck_1839_Simms_TheDamselof,1839_Simms_TheDamselof,m,non,1839,vic,-0.5959507893,-0.995957362,-0.3359070789,1.3020207545,0.2485653964,-0.4114770692,-0.6052103336,0.994126225,-0.7685422087,-0.524827459,0.2872586736,-0.8190706398,-0.3477663439,0.3892554406,-0.0075917611,-0.8085875662,-0.4962582826,0.8460121012,-0.3836655752,0.1521200859,-0.5664440146,0.3415433024,-0.0207217838,2.6535107341,1.2739473417,0.2739754219,-0.6387828588,0.1167553816,-0.8196627898,-0.149263916,-0.57040897
,,,Sahib,M,m_M,All,Male_Male,Chadwyck_1839_Taylor_ConfessionsOfA,1839_Taylor_ConfessionsOfA,m,non,1839,vic,2.5334455032,-1.1242790324,1.0069264933,-1.467410821,1.5743379143,-1.115347332,-0.8490688724,-0.2875318928,-0.0775659083,0.391854394,-2.3962456902,-0.6640886899,0.4213426509,-0.8192481742,-0.3205446237,0.4553035671,0.3414682023,-1.43054382,-0.3172158184,-1.0795463841,-0.8596395442,-1.8325544009,-0.0976563477,-0.5081185014,1.9280943223,-1.1841481455,-0.663065313,0.6398670764,0.4706224476,-1.7686500005,1.1233440419
,,,Warrington,M,m_M,All,Male_Male,Chadwyck_1839_Thompson_TheGreenMountain,1839_Thompson_TheGreenMountain,m,non,1839,vic,-0.3356555645,-1.3208761077,0.9500855492,0.6424539509,-0.6984149736,-0.2227297362,-0.5513713802,0.994126225,-0.2856296893,-0.4189339794,-0.8814372944,-0.5374313863,-1.0541584208,0.2115940724,0.0711366591,0.4015283428,-0.3677056786,-0.6599219669,-0.1000991179,-0.8011866474,-0.024476582,0.6114097238,0.5454927169,-0.438865142,3.2363882834,-0.8230261277,-0.3668894774,-0.0282413455,-0.4482170457,0.1301346827,-0.5861008621
,,,Luis,M,m_M,All,Male_Male,Chadwyck_1840_Cooper_MercedesofCastile,1840_Cooper_MercedesofCastile,m,can,1840,vic,0.8917032622,-0.7491960527,-0.7248597198,0.3374722162,0.0023505002,0.3317155546,-0.2461787991,0.5669068524,-0.7047715973,0.8207365575,-0.9384533165,0.0535575816,1.9831922423,-1.009735593,-0.8470822287,-1.0875526301,-0.6018176215,-0.8056656381,-0.0524130975,-0.8110006692,-0.3898193468,-0.699771992,0.3555560418,0.0447483531,-0.0343466195,-0.4134082543,-0.5192989774,-0.3940846653,-0.4514253594,-0.089561149,0.5869226652
,,,Mabel,F,m_F,All,Mixed,Chadwyck_1840_Cooper_ThePathfinderor,1840_Cooper_ThePathfinderor,m,can,1840,vic,0.538921991,-0.4352312798,1.3355521831,-0.7964166908,-0.1545776754,0.8507707204,0.9196293002,-1.1419706379,-0.1400354117,0.0913283635,-0.6561227372,0.0896673872,-0.3301091228,-0.5274033423,0.9327982647,-0.9755692082,-0.8100711215,-0.3265560093,-0.6620089123,-1.1434440932,0.5091662202,-0.097587593,0.5361556609,-0.2280259946,-0.6884936001,0.3584870087,-0.5185333603,-0.3769466291,-0.1019827215,0.6095776841,0.342525858
,,,Claude,M,m_M,All,Male_Male,Chadwyck_1840_Fay_TheCountessIda,1840_Fay_TheCountessIda,m,non,1840,vic,-0.5975436334,0.3203336715,-0.1274812815,0.2453757172,-0.284449269,0.8625674287,-0.1911677882,-1.1419706379,0.4598858387,-0.6811428971,0.8241384412,2.9953377376,-0.0881238206,-0.2073078793,1.1739094582,0.7554151631,-0.2028492584,0.5584850431,0.3988435444,0.4206677986,-0.2868419339,0.2516804847,0.0104206343,1.2976469288,-0.6884936001,1.6692836983,-0.4263405908,-0.8412839752,0.3553102461,0.7914194872,0.1006372189
,,,Greyslaer,M,m_M,All,Male_Male,Chadwyck_1840_Hoffman_GreyslaerARomance,1840_Hoffman_GreyslaerARomance,m,non,1840,vic,-0.159978047,-0.9116660999,-0.7016219235,1.1509805614,-0.0625852966,-0.4311382498,-0.782395864,-1.1419706379,-0.7219102155,-0.1434056185,0.3564565714,-0.8410056697,-0.4326135944,2.139565556,-0.0957413623,-0.1673798026,-0.869753792,0.061566507,-0.199247466,0.655175178,-0.1114590817,-0.2764490736,-0.0173872097,-0.2019796234,-0.0343466195,-0.1437335025,-0.3031535802,0.0617483392,-0.5929108024,-0.4700764535,-0.2741995817
,,,Mr. Flam,M,m_M,All,Male_Male,Chadwyck_1840_Kennedy_QuodlibetContainingSome,1840_Kennedy_QuodlibetContainingSome,m,non,1840,vic,0.6237853525,0.1241986762,-0.8093256759,-0.0593578558,-0.6253622022,0.0603912633,-0.6099074183,-0.2875318928,0.1011142067,0.1072585761,-1.1005169182,-0.1202881461,-0.2241609076,0.437246824,0.1661633109,-0.605666838,-0.3482309869,-0.9855383336,-0.5422140288,-0.452484526,-0.1886939627,-1.4465850437,0.3898843854,0.058857857,0.6198003611,-0.6393718841,0.6971548803,-0.3026557126,0.523259981,-0.6686702635,1.5989977901
,,,Vernon,M,m_M,All,Male_Male,Chadwyck_1840_Simms_BorderBeaglesA,1840_Simms_BorderBeaglesA,m,non,1840,vic,-0.3547173158,-0.2575627454,-0.5277729757,0.7177404103,-0.1329324098,0.4536148738,-0.4201446196,-1.1419706379,-0.6493437229,-0.4887802267,-0.5407169932,-0.610662154,-0.0955740038,-0.3423914288,0.3934046674,-0.2227717489,-0.7755280599,0.026281612,-0.3662678801,-0.3967507273,-0.4836057964,-0.3890246838,0.0140172461,1.3913967102,-0.6884936001,-0.0864370935,-0.5312046138,-0.5730235757,-0.4917102574,0.1583653726,0.354040003
,,,Hayes,F,m_F,All,Mixed,Chadwyck_1840_Thackeray_CatherineAStory,1840_Thackeray_CatherineAStory,m,can,1840,vic,0.1813554146,0.3569225389,-0.5857544822,-0.0515756153,-0.460317052,0.3317155546,0.2107834765,-0.2875318928,-0.3755654073,0.0336272244,-1.2125210445,-0.8153878857,-0.4767787052,0.2029205107,-0.1341752277,-0.0692206438,-0.3382094958,-0.3455619331,-0.2989205584,-0.3287399832,0.1314666864,-0.7872874196,-0.0663440011,-0.5807501693,-0.6884936001,-0.4746598361,0.6020278561,-0.2073582118,-0.1177443007,-0.1328393407,0.6910852466
,,,Bobby,M,m_M,All,Male_Male,Chadwyck_1840_Thomas_HowardPinckneyVolume,1840_Thomas_HowardPinckneyVolume,m,non,1840,vic,2.1251459678,-0.9078331755,1.8042681048,-1.7905889805,-0.2925662436,-0.8754809296,2.2038125659,-1.1419706379,-0.6375573166,1.665341298,-1.7143071023,-1.0817399347,-0.6683243106,1.0894464755,-0.8211167749,0.2430583441,-0.1397232122,-0.6020721398,-0.3289266363,2.5332087081,0.5677903498,0.6011318457,-0.1176995175,-0.7334740823,-0.6884936001,-0.4846711118,-0.1188462344,1.6751274112,-0.7741542754,-0.3796711602,-0.8740347594
,,,Michael,M,f_M,All,Mixed,Chadwyck_1840_Trollope_TheLifeand,1840_Trollope_TheLifeand,f,non,1840,vic,0.2109298194,-0.4496122893,0.0447021013,0.1542987594,-0.0761135876,-0.1794751391,-0.4092506833,-0.7147512654,-0.4238251599,0.4588116136,0.8300057697,-0.3676517251,0.1131419102,-0.5287296858,0.6156582798,1.0408017538,-0.228052629,0.2688125299,0.0418295907,0.2759626912,1.7623334993,0.1096393777,-0.4192585282,-0.1873289078,1.2739473417,0.1894153424,-0.6054340526,-0.0084372767,-0.4286883407,-0.0845556325,-0.3489937417
,,,Judith,F,m_F,All,Mixed,Chadwyck_1841_Cooper_TheDeerslayervolume,1841_Cooper_TheDeerslayervolume,m,can,1841,vic,-0.2671157285,-0.3190711319,-0.3597328354,0.6089941708,0.175512625,0.5873109014,-0.5218114536,-0.7147512654,-0.5665610582,-0.3924859668,-0.3159574722,-0.5843899991,0.2272884779,-0.9260729803,0.2221045005,-0.9220524619,-0.4361946835,-0.1687102226,-0.5869614088,-1.0151487727,-0.1710714805,-0.3468344995,-0.1613074458,-0.4857081327,-0.0343466195,-0.3106261889,-0.6220774346,-0.7328565678,-0.4268289864,0.2826063376,0.3992672553
,,,Barnaby,M,m_M,All,Male_Male,Chadwyck_1841_Dickens_BarnabyRudgein,1841_Dickens_BarnabyRudgein,m,can,1841,vic,-0.9696483634,0.2224944011,0.7975923208,0.051446521,-0.149166359,-1.190059818,-0.4649720296,-1.1419706379,0.3328219709,-0.708964578,1.2647022699,0.6850164657,1.7731746551,0.3684920103,0.5935619185,1.0037045528,-0.2539554136,1.5119800735,2.0868152971,0.3070003,-0.3208652661,0.6388881257,-0.4210684061,-0.7687550555,-0.6884936001,-0.6780079997,-0.727372023,0.8629217133,0.1217700557,-0.6042400034,-1.0236253446
,,,Mr. Swiveller,M,m_M,All,Male_Male,Chadwyck_1841_Dickens_TheOldCuriosity,1841_Dickens_TheOldCuriosity,m,can,1841,vic,-0.4839696128,0.1476697381,-0.6465998026,0.5813142617,-1.0636788305,-0.3171034027,-0.520083252,-1.1419706379,-0.1092805783,-0.427505544,-0.3067156824,0.3770267419,-0.1662349475,0.4919852008,0.7807420948,0.4875773847,-0.7949764657,0.5772333538,2.1741413804,-0.2269737327,-0.4904639667,-0.3099734236,-0.5151123111,-0.6183379887,-0.6884936001,-0.6089222488,-0.6396973212,0.0680421316,-0.0102861927,-0.3984804007,-0.1839283956
,,,Osma,M,m_M,All,Male_Male,Chadwyck_1841_Ingraham_TheQuadrooneor,1841_Ingraham_TheQuadrooneor,m,non,1841,vic,0.5381629837,0.9904676844,1.5070729803,-1.9113384752,0.8275762512,0.3513767351,-0.3067664912,-0.7147512654,1.0692982812,0.2600625589,1.2193858844,0.1674586731,-0.2488206243,0.5850383343,0.35831726,0.6318912965,1.1167087224,-0.7965226499,-1.0520724968,0.9384531132,-0.4792946735,0.3046890513,3.0966963184,-0.3258218608,0.6198003611,-1.0378156823,-0.3649582623,-0.4362378327,0.9092808351,0.4223681496,-0.1822901538
,,,Clarence,M,m_M,All,Male_Male,Chadwyck_1841_Simms_TheKinsmenor,1841_Simms_TheKinsmenor,m,non,1841,vic,-0.1823564705,-0.8642710105,0.1584772118,0.6531635654,0.1944522324,0.5951753736,-0.2522828466,-1.1419706379,-0.906172253,-0.486120817,-0.3017393186,-0.8778669669,-0.2879445886,-0.1529269962,-0.8607648122,-0.1784020259,-0.5343710271,-0.1367904223,-0.7693473365,-1.2301875317,-0.7666268706,0.2842542337,-0.3875965392,-0.1926428544,-0.6884936001,-0.2511160859,-0.4680090731,-0.6296784928,-0.9313406165,0.6007737909,-0.0513523098
,,,Jesus,M,m_M,All,Male_Male,Chadwyck_1841_Ware_JulianorScenes,1841_Ware_JulianorScenes,m,non,1841,vic,0.5268721271,0.2622908849,0.2416517757,-0.6780301534,-0.70382629,-0.7260559576,0.3592707971,-0.2875318928,-0.8907252741,-0.6503450211,-1.9887363718,-0.6191400107,0.2735631296,0.1520237488,-1.3770349643,-0.4266987063,-0.6657412135,-1.4194848758,-1.0520724968,0.543137071,-0.4684988326,-0.277605461,-0.1683684857,-0.7534977527,-0.6884936001,-0.4408403027,-0.4247136282,0.7891948281,-0.7503770781,-0.6986859101,-0.4506846013
,,,Gervaise,M,m_M,All,Male_Male,Chadwyck_1842_Cooper_TheTwoAdmirals,1842_Cooper_TheTwoAdmirals,m,can,1842,vic,-0.9114648956,-1.4322553172,-1.5972584423,2.5297086909,-0.6659470752,-0.0536435837,-0.5774852057,-0.7147512654,-0.7460006956,-0.9054070144,-0.0372472141,-0.0843728826,1.6474059578,0.0131853958,-0.7900607752,-0.5326244341,-0.3041668948,0.2023644796,1.1190950529,-0.1481791861,-0.0977365307,-0.8670376892,-0.488309903,-0.6641589374,-0.0343466195,-0.4566780728,-0.5070104133,-0.1885133302,-0.4403923815,-0.4702466304,0.4929778628
,,,Raoul,M,m_M,All,Male_Male,Chadwyck_1842_Cooper_TheWing-and-Wingor,1842_Cooper_TheWing-and-Wingor,m,can,1842,vic,-0.3859557796,-0.0408526803,-0.615763752,0.632813466,-0.0869362204,1.3069101085,-0.6921742573,-0.7147512654,-0.6724770759,-0.5521662344,0.1942173895,-0.7934786223,-0.3103038225,-0.2145877966,0.0601019118,0.0948153959,-0.6910052544,-0.2691232353,-0.8290877725,-0.1377223349,-0.1994093089,-0.2223575929,0.6482421156,0.0082217554,-0.0343466195,-0.0546570987,-0.4613636608,-1.4391460711,-0.5627321025,0.900574488,0.7153863043
,,,Puffer,M,m_M,All,Male_Male,Chadwyck_1842_Mathews_TheCareerof,1842_Mathews_TheCareerof,m,non,1842,vic,-0.7035044612,0.0704257642,-0.0524794089,0.4539393099,-1.5912821795,1.4484706083,-0.4662385089,1.8485649702,-0.7354043823,-0.6450214571,0.1283275133,-0.950342314,-0.4748548981,0.3006055366,-0.2007219246,0.2860829793,-0.7379602609,0.8663689558,1.7228045114,1.1526025735,-0.000443069,0.5445189758,-0.2379049487,0.1569911753,-0.0343466195,-0.1598284941,-0.1587154586,-1.4720704791,-0.8488432229,1.3892688836,0.1981665133
,,,Margaret,F,m_F,All,Mixed,Chadwyck_1842_Simms_Beauchampevolume1,1842_Simms_Beauchampevolume1,m,non,1842,vic,0.3540630054,-1.1280612363,-0.3969730768,0.7889692217,0.7869913782,1.3187068169,-0.313026007,-0.2875318928,-0.7558039969,0.2735626545,0.0857971492,-1.0759309248,-0.8060812004,0.3510869921,-0.2603899223,0.165185691,-0.8468962469,0.2520318508,-0.6711499172,-0.1217185545,-0.1077299329,0.4620753469,0.7634750425,-0.6072783309,-0.6884936001,-0.4283864743,-0.6585518382,-1.2946537088,-0.8434782725,1.2481622578,0.1888533909
,,,Jeremiah,M,m_M,All,Male_Male,Chadwyck_1843_Briggs_BankruptStoriesEdited,1843_Briggs_BankruptStoriesEdited,m,non,1843,vic,-0.4411772823,0.5091777661,0.1114780973,-0.128402272,-0.176222941,0.5283273598,-0.1721490568,0.994126225,0.0674474653,-0.4842554589,0.0281956823,0.5940400156,1.4888586924,-0.7787609145,0.708627785,0.7218474982,-0.8259830057,-0.4353667637,0.3910250184,-0.3272753802,-0.2266273776,-0.1125279108,0.2912128036,-0.6229272577,-0.0343466195,0.1681682756,-0.1616291748,-0.5377891163,0.0964011203,0.3528682792,0.172587432
,,,Jack,M,m_M,All,Male_Male,Chadwyck_1843_Cooper_NedMyersor,1843_Cooper_NedMyersor,m,can,1843,vic,0.7463864282,1.4812825457,-0.0293757999,-1.5473610831,-1.4722332187,-0.7299881937,-0.8490688724,-0.7147512654,-1.1035355868,-0.7198684638,-1.3729794179,-1.4092178448,-1.5030769011,-1.1356506305,-2.4613570238,-1.3501293032,1.7632266729,-1.1671507255,-1.0520724968,4.6036827644,-0.8596395442,0.746396118,-1.3553701497,-0.7092412778,0.6198003611,-1.2862888858,0.1282292171,0.2989154843,-1.2528060004,-0.1953364197,-0.8510060771
,,,Maud,F,m_F,All,Mixed,Chadwyck_1843_Cooper_Wyandotteorthe,1843_Cooper_Wyandotteorthe,m,can,1843,vic,-0.2465847743,-0.5100566499,-0.605678107,0.8687321586,-0.243864396,1.3540969418,-0.4561082065,-0.7147512654,-0.4437581604,-0.1800382967,0.5666248401,-0.6084793894,-0.3754385624,0.0430549045,0.5562932204,-0.0415514878,-0.5775915117,0.9415645566,0.4837780572,-0.1505600864,0.3346434906,-0.1797105224,-0.1605419912,-0.5728519299,-0.6884936001,-0.2639740469,-0.4331271302,-1.3844326297,-0.3615644409,0.9581503635,0.701506079
,,,Harry,M,m_M,All,Male_Male,Chadwyck_1843_Fay_HobokenARomance,1843_Fay_HobokenARomance,m,non,1843,vic,-0.5114142774,0.214456509,-0.2276398267,0.3187347833,0.2242144726,1.3069101085,-0.5403988583,-0.7147512654,0.0743148036,-0.4617514586,0.8028839987,0.6816084697,-0.3952701674,-0.071141354,0.9848524061,1.4410888864,0.0199883194,0.0875960275,-0.3940315884,0.2343916305,-0.282342592,0.1809334727,-0.6983952154,-0.4108579721,-0.6884936001,-0.0097976799,-0.43758104,-1.3771267677,0.0158448272,1.1000102736,0.3726091042
,,,John,M,m_M,All,Male_Male,Chadwyck_1843_Hall_TheNewPurchase,1843_Hall_TheNewPurchase,m,non,1843,vic,1.2634126305,0.4905736371,-1.5176813694,-0.3588949744,-0.2330417632,-0.9855835405,0.2712136569,-1.1419706379,-0.8470431623,0.0351074999,-1.6709635499,-0.977649708,-0.5705832205,0.3173470545,-2.3137269903,-1.9194949688,-0.0512155662,-0.8853528392,1.3362117534,-0.4440458348,0.711785533,-2.4237448199,-0.3334777438,-0.2466200293,1.2739473417,-1.2319191211,-0.5581233651,0.9828328923,-0.0734713651,-1.9606693648,5.9493234814
,,,Alice,F,m_F,All,Mixed,Chadwyck_1843_Herbert_MarmadukeWyvilor,1843_Herbert_MarmadukeWyvilor,m,non,1843,vic,-0.4850137241,-0.1521339837,-0.3222940869,0.6158719018,0.2242144726,0.8822286092,-0.144361435,0.5669068524,-0.4141518991,-0.0966928757,0.1949052499,-0.5994082702,-0.0528133016,-0.1772715046,0.2398887746,-0.0896473679,-0.0919158641,0.4945034478,-0.6423443438,-0.2490789697,0.3085831599,-0.9314520542,1.0990171035,-0.6155860629,-0.6884936001,-0.2949673606,-0.4687236157,-0.8395531936,-0.1110876826,0.2215384462,1.3284157104
,,,Puffer,M,m_M,All,Male_Male,Chadwyck_1843_Mathews_TheVariousWritings,1843_Mathews_TheVariousWritings,m,non,1843,vic,-0.6302517234,0.2353729591,-0.0457103045,0.282701257,-1.5858708631,1.4288094278,-0.3804002406,1.8485649702,-0.7279742103,-0.6371476395,-0.0185623311,-0.9577711678,-0.5032220339,0.2242470342,-0.1899489528,0.2733532608,-0.6338272065,0.6605112913,2.2783788947,1.28267124,-0.0926688295,0.6690002477,-0.2153505966,0.0880195668,-0.0343466195,-0.9307806759,-0.826253497,-1.4195992815,-0.8787911526,1.4356249444,0.1169236341
,,,God,M,m_M,All,Male_Male,Chadwyck_1844_Clark_TheLiteraryRemains,1844_Clark_TheLiteraryRemains,m,non,1844,vic,2.65896307,-1.1820305753,-0.3231992243,-0.7700601644,-1.5993991541,-0.9148032907,0.333451561,-0.2875318928,-0.8327935864,0.4711314906,-2.7320244643,-1.3188755703,-1.3184651066,0.5046649433,-2.6305696572,-2.0558185787,1.1725129118,-1.0885781449,-1.0520724968,-0.3188714505,4.116539807,-1.9743017998,5.1166155022,-0.5867040615,-0.0343466195,-1.3334083388,-0.4247753352,0.9456411272,-0.1933564563,-1.683681458,1.9755120214
