"source","target","weight","type"
"feel","deplor",4,"undirected"
"think","deplor",6,"undirected"
"look","deplor",2,"undirected"
"mind","deplor",3,"undirected"
"see","fit",50,"undirected"
"feel","fit",31,"undirected"
"think","fit",62,"undirected"
"look","fit",26,"undirected"
"mind","fit",14,"undirected"
"see","induc",16,"undirected"
"feel","induc",17,"undirected"
"think","induc",17,"undirected"
"look","induc",8,"undirected"
"mind","induc",6,"undirected"
"see","lost",77,"undirected"
"feel","lost",83,"undirected"
"think","lost",114,"undirected"
"look","lost",54,"undirected"
"mind","lost",42,"undirected"
"see","man",336,"undirected"
"feel","man",214,"undirected"
"think","man",288,"undirected"
"look","man",203,"undirected"
"mind","man",84,"undirected"
"see","natur",133,"undirected"
"feel","natur",236,"undirected"
"think","natur",181,"undirected"
"look","natur",96,"undirected"
"mind","natur",105,"undirected"
"see","now",784,"undirected"
"feel","now",597,"undirected"
"think","now",897,"undirected"
"look","now",618,"undirected"
"mind","now",310,"undirected"
"see","stern",11,"undirected"
"feel","stern",7,"undirected"
"think","stern",17,"undirected"
"look","stern",22,"undirected"
"mind","stern",7,"undirected"
"see","tear",200,"undirected"
"feel","tear",176,"undirected"
"think","tear",192,"undirected"
"look","tear",226,"undirected"
"mind","tear",45,"undirected"
"see","thought",634,"undirected"
"feel","thought",565,"undirected"
"think","thought",637,"undirected"
"look","thought",503,"undirected"
"mind","thought",389,"undirected"
"see","unfeel",2,"undirected"
"feel","unfeel",8,"undirected"
"think","unfeel",6,"undirected"
"look","unfeel",4,"undirected"
"mind","unfeel",1,"undirected"
"see","yield",32,"undirected"
"feel","yield",28,"undirected"
"think","yield",25,"undirected"
"look","yield",22,"undirected"
"mind","yield",18,"undirected"
"see","conscious",67,"undirected"
"feel","conscious",135,"undirected"
"think","conscious",75,"undirected"
"look","conscious",109,"undirected"
"mind","conscious",42,"undirected"
"see","counten",166,"undirected"
"feel","counten",77,"undirected"
"think","counten",77,"undirected"
"look","counten",158,"undirected"
"mind","counten",58,"undirected"
"see","defect",7,"undirected"
"feel","defect",3,"undirected"
"think","defect",11,"undirected"
"look","defect",2,"undirected"
"mind","defect",4,"undirected"
"see","flame",11,"undirected"
"feel","flame",7,"undirected"
"think","flame",13,"undirected"
"look","flame",9,"undirected"
"mind","flame",3,"undirected"
"see","kindl",9,"undirected"
"feel","kindl",11,"undirected"
"think","kindl",12,"undirected"
"look","kindl",3,"undirected"
"mind","kindl",5,"undirected"
"see","resent",15,"undirected"
"feel","resent",53,"undirected"
"think","resent",28,"undirected"
"look","resent",26,"undirected"
"mind","resent",16,"undirected"
"see","revolv",2,"undirected"
"feel","revolv",1,"undirected"
"think","revolv",7,"undirected"
"look","revolv",1,"undirected"
"mind","revolv",19,"undirected"
"see","temporari",3,"undirected"
"feel","temporari",4,"undirected"
"think","temporari",5,"undirected"
"look","temporari",1,"undirected"
"mind","temporari",6,"undirected"
"see","triumph",28,"undirected"
"feel","triumph",20,"undirected"
"think","triumph",25,"undirected"
"look","triumph",29,"undirected"
"mind","triumph",7,"undirected"
"see","work",101,"undirected"
"feel","work",62,"undirected"
"think","work",119,"undirected"
"look","work",105,"undirected"
"mind","work",56,"undirected"
"see","accompani",65,"undirected"
"feel","accompani",28,"undirected"
"think","accompani",34,"undirected"
"look","accompani",30,"undirected"
"mind","accompani",16,"undirected"
"see","attend",71,"undirected"
"feel","attend",46,"undirected"
"think","attend",55,"undirected"
"look","attend",34,"undirected"
"mind","attend",25,"undirected"
"see","away",300,"undirected"
"feel","away",214,"undirected"
"think","away",352,"undirected"
"look","away",304,"undirected"
"mind","away",82,"undirected"
"see","bade",35,"undirected"
"feel","bade",16,"undirected"
"think","bade",22,"undirected"
"look","bade",26,"undirected"
"mind","bade",4,"undirected"
"see","de",82,"undirected"
"feel","de",35,"undirected"
"think","de",74,"undirected"
"look","de",47,"undirected"
"mind","de",27,"undirected"
"see","die",100,"undirected"
"feel","die",53,"undirected"
"think","die",114,"undirected"
"look","die",57,"undirected"
"mind","die",27,"undirected"
"see","direct",114,"undirected"
"feel","direct",60,"undirected"
"think","direct",82,"undirected"
"look","direct",116,"undirected"
"mind","direct",35,"undirected"
"see","father",398,"undirected"
"feel","father",245,"undirected"
"think","father",429,"undirected"
"look","father",315,"undirected"
"mind","father",98,"undirected"
"see","follow",192,"undirected"
"feel","follow",88,"undirected"
"think","follow",146,"undirected"
"look","follow",134,"undirected"
"mind","follow",59,"undirected"
"see","gate",58,"undirected"
"feel","gate",12,"undirected"
"think","gate",9,"undirected"
"look","gate",35,"undirected"
"mind","gate",7,"undirected"
"see","luovo",1,"undirected"
"see","monasteri",4,"undirected"
"think","monasteri",1,"undirected"
"see","obey",17,"undirected"
"feel","obey",21,"undirected"
"think","obey",29,"undirected"
"look","obey",23,"undirected"
"mind","obey",7,"undirected"
"see","room",405,"undirected"
"feel","room",168,"undirected"
"think","room",270,"undirected"
"look","room",329,"undirected"
"mind","room",75,"undirected"
"see","thenc",5,"undirected"
"feel","thenc",1,"undirected"
"think","thenc",3,"undirected"
"look","thenc",3,"undirected"
"mind","thenc",1,"undirected"
"see","appear",246,"undirected"
"feel","appear",149,"undirected"
"think","appear",229,"undirected"
"look","appear",176,"undirected"
"mind","appear",91,"undirected"
"see","chill",14,"undirected"
"feel","chill",29,"undirected"
"think","chill",22,"undirected"
"look","chill",16,"undirected"
"mind","chill",2,"undirected"
"see","chink",2,"undirected"
"see","distanc",89,"undirected"
"feel","distanc",26,"undirected"
"think","distanc",44,"undirected"
"look","distanc",49,"undirected"
"mind","distanc",17,"undirected"
"see","eye",751,"undirected"
"feel","eye",374,"undirected"
"think","eye",497,"undirected"
"look","eye",1074,"undirected"
"mind","eye",136,"undirected"
"see","fix",87,"undirected"
"feel","fix",47,"undirected"
"think","fix",84,"undirected"
"look","fix",133,"undirected"
"mind","fix",41,"undirected"
"see","groan",10,"undirected"
"feel","groan",6,"undirected"
"think","groan",11,"undirected"
"look","groan",8,"undirected"
"mind","groan",2,"undirected"
"see","left",236,"undirected"
"feel","left",151,"undirected"
"think","left",233,"undirected"
"look","left",185,"undirected"
"mind","left",92,"undirected"
"see","light",244,"undirected"
"feel","light",88,"undirected"
"think","light",121,"undirected"
"look","light",161,"undirected"
"mind","light",51,"undirected"
"see","littl",651,"undirected"
"feel","littl",438,"undirected"
"think","littl",690,"undirected"
"look","littl",589,"undirected"
"mind","littl",198,"undirected"
"see","low",69,"undirected"
"feel","low",54,"undirected"
"think","low",69,"undirected"
"look","low",92,"undirected"
"mind","low",17,"undirected"
"see","murmur",24,"undirected"
"feel","murmur",17,"undirected"
"think","murmur",31,"undirected"
"look","murmur",36,"undirected"
"mind","murmur",8,"undirected"
"see","remain",86,"undirected"
"feel","remain",67,"undirected"
"think","remain",110,"undirected"
"look","remain",63,"undirected"
"mind","remain",61,"undirected"
"see","repeat",72,"undirected"
"feel","repeat",47,"undirected"
"think","repeat",83,"undirected"
"look","repeat",76,"undirected"
"mind","repeat",24,"undirected"
"see","sepulchr",1,"undirected"
"look","sepulchr",2,"undirected"
"see","spot",58,"undirected"
"feel","spot",17,"undirected"
"think","spot",31,"undirected"
"look","spot",35,"undirected"
"mind","spot",11,"undirected"
"see","turn",411,"undirected"
"feel","turn",210,"undirected"
"think","turn",346,"undirected"
"look","turn",480,"undirected"
"mind","turn",110,"undirected"
"see","consider",32,"undirected"
"feel","consider",37,"undirected"
"think","consider",60,"undirected"
"look","consider",24,"undirected"
"mind","consider",34,"undirected"
"see","danger",54,"undirected"
"feel","danger",61,"undirected"
"think","danger",103,"undirected"
"look","danger",35,"undirected"
"mind","danger",42,"undirected"
"see","delicaci",20,"undirected"
"feel","delicaci",48,"undirected"
"think","delicaci",20,"undirected"
"look","delicaci",9,"undirected"
"mind","delicaci",17,"undirected"
"see","environ",4,"undirected"
"feel","environ",1,"undirected"
"look","environ",1,"undirected"
"see","ever",372,"undirected"
"feel","ever",259,"undirected"
"think","ever",320,"undirected"
"look","ever",215,"undirected"
"mind","ever",94,"undirected"
"see","ignor",31,"undirected"
"feel","ignor",28,"undirected"
"think","ignor",33,"undirected"
"look","ignor",16,"undirected"
"mind","ignor",21,"undirected"
"see","overcom",21,"undirected"
"feel","overcom",26,"undirected"
"think","overcom",31,"undirected"
"look","overcom",16,"undirected"
"mind","overcom",10,"undirected"
"see","period",16,"undirected"
"feel","period",19,"undirected"
"think","period",18,"undirected"
"look","period",10,"undirected"
"mind","period",16,"undirected"
"see","place",227,"undirected"
"feel","place",158,"undirected"
"think","place",189,"undirected"
"look","place",148,"undirected"
"mind","place",63,"undirected"
"see","probabl",69,"undirected"
"feel","probabl",67,"undirected"
"think","probabl",108,"undirected"
"look","probabl",38,"undirected"
"mind","probabl",39,"undirected"
"see","suffer",122,"undirected"
"feel","suffer",116,"undirected"
"think","suffer",142,"undirected"
"look","suffer",78,"undirected"
"mind","suffer",70,"undirected"
"see","torn",9,"undirected"
"feel","torn",4,"undirected"
"think","torn",9,"undirected"
"look","torn",2,"undirected"
"mind","torn",1,"undirected"
"see","concern",72,"undirected"
"feel","concern",60,"undirected"
"think","concern",82,"undirected"
"look","concern",62,"undirected"
"mind","concern",39,"undirected"
"see","fear",205,"undirected"
"feel","fear",166,"undirected"
"think","fear",197,"undirected"
"look","fear",186,"undirected"
"mind","fear",109,"undirected"
"see","ferdinand",2,"undirected"
"feel","ferdinand",3,"undirected"
"think","ferdinand",3,"undirected"
"look","ferdinand",4,"undirected"
"mind","ferdinand",4,"undirected"
"see","form",108,"undirected"
"feel","form",59,"undirected"
"think","form",102,"undirected"
"look","form",62,"undirected"
"mind","form",48,"undirected"
"see","forth",28,"undirected"
"feel","forth",37,"undirected"
"think","forth",33,"undirected"
"look","forth",28,"undirected"
"mind","forth",8,"undirected"
"see","hand",513,"undirected"
"feel","hand",361,"undirected"
"think","hand",418,"undirected"
"look","hand",662,"undirected"
"mind","hand",100,"undirected"
"see","held",94,"undirected"
"feel","held",49,"undirected"
"think","held",57,"undirected"
"look","held",68,"undirected"
"mind","held",20,"undirected"
"see","inferior",10,"undirected"
"feel","inferior",19,"undirected"
"think","inferior",13,"undirected"
"look","inferior",4,"undirected"
"mind","inferior",7,"undirected"
"see","make",299,"undirected"
"feel","make",267,"undirected"
"think","make",431,"undirected"
"look","make",254,"undirected"
"mind","make",133,"undirected"
"see","press",66,"undirected"
"feel","press",65,"undirected"
"think","press",69,"undirected"
"look","press",58,"undirected"
"mind","press",24,"undirected"
"see","repli",249,"undirected"
"feel","repli",174,"undirected"
"think","repli",314,"undirected"
"look","repli",260,"undirected"
"mind","repli",78,"undirected"
"see","situat",54,"undirected"
"feel","situat",68,"undirected"
"think","situat",54,"undirected"
"look","situat",32,"undirected"
"mind","situat",38,"undirected"
"see","swell",14,"undirected"
"feel","swell",16,"undirected"
"think","swell",22,"undirected"
"look","swell",9,"undirected"
"mind","swell",5,"undirected"
"see","uncertainti",8,"undirected"
"feel","uncertainti",7,"undirected"
"think","uncertainti",9,"undirected"
"look","uncertainti",7,"undirected"
"mind","uncertainti",8,"undirected"
"see","wretched",4,"undirected"
"feel","wretched",9,"undirected"
"think","wretched",6,"undirected"
"look","wretched",7,"undirected"
"mind","wretched",3,"undirected"
"see","attach",36,"undirected"
"feel","attach",58,"undirected"
"think","attach",45,"undirected"
"look","attach",20,"undirected"
"mind","attach",20,"undirected"
"see","celebr",5,"undirected"
"feel","celebr",2,"undirected"
"think","celebr",3,"undirected"
"look","celebr",2,"undirected"
"mind","celebr",1,"undirected"
"see","children",61,"undirected"
"feel","children",44,"undirected"
"think","children",64,"undirected"
"look","children",48,"undirected"
"mind","children",10,"undirected"
"see","continu",178,"undirected"
"feel","continu",113,"undirected"
"think","continu",196,"undirected"
"look","continu",181,"undirected"
"mind","continu",68,"undirected"
"see","emilia",1,"undirected"
"think","emilia",4,"undirected"
"look","emilia",1,"undirected"
"mind","emilia",5,"undirected"
"see","famili",94,"undirected"
"feel","famili",100,"undirected"
"think","famili",110,"undirected"
"look","famili",65,"undirected"
"mind","famili",29,"undirected"
"see","marchio",5,"undirected"
"feel","marchio",3,"undirected"
"think","marchio",5,"undirected"
"look","marchio",2,"undirected"
"mind","marchio",4,"undirected"
"see","race",9,"undirected"
"feel","race",6,"undirected"
"think","race",8,"undirected"
"look","race",8,"undirected"
"mind","race",2,"undirected"
"see","renew",12,"undirected"
"feel","renew",15,"undirected"
"think","renew",16,"undirected"
"look","renew",12,"undirected"
"mind","renew",8,"undirected"
"see","resid",15,"undirected"
"feel","resid",13,"undirected"
"think","resid",18,"undirected"
"look","resid",8,"undirected"
"mind","resid",9,"undirected"
"see","surround",26,"undirected"
"feel","surround",12,"undirected"
"think","surround",25,"undirected"
"look","surround",16,"undirected"
"mind","surround",13,"undirected"
"see","wholli",42,"undirected"
"feel","wholli",41,"undirected"
"think","wholli",39,"undirected"
"look","wholli",35,"undirected"
"mind","wholli",22,"undirected"
"see","astonish",62,"undirected"
"feel","astonish",26,"undirected"
"think","astonish",48,"undirected"
"look","astonish",74,"undirected"
"mind","astonish",11,"undirected"
"see","difficulti",42,"undirected"
"feel","difficulti",26,"undirected"
"think","difficulti",34,"undirected"
"look","difficulti",30,"undirected"
"mind","difficulti",22,"undirected"
"see","hurri",69,"undirected"
"feel","hurri",41,"undirected"
"think","hurri",65,"undirected"
"look","hurri",54,"undirected"
"mind","hurri",9,"undirected"
"see","menon",1,"undirected"
"feel","menon",1,"undirected"
"look","menon",1,"undirected"
"see","part",178,"undirected"
"feel","part",157,"undirected"
"think","part",186,"undirected"
"look","part",143,"undirected"
"mind","part",76,"undirected"
"see","relat",63,"undirected"
"feel","relat",60,"undirected"
"think","relat",85,"undirected"
"look","relat",42,"undirected"
"mind","relat",28,"undirected"
"see","sudden",137,"undirected"
