word.count,avg.ttr,sd.ttr,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,PUBL_CITY,PUBLISHER,PUBL_DATE,Label
63259,0.46309,0.0277055568,00000003.txt,56,The Stillwater tragedy,Aldrich,Thomas Bailey,A_00034,Boston,Houghton Mifflin Co.,1880,
53153,0.44049,0.0289267605,00001131.txt,47,The tragedy of Pudd'nhead Wilson,Twain,Mark,A_03428,"""Hartford, Conn""",American Pub. Co.,1894,
40688,0.46051,0.0241483191,00001353.txt,171,Tom Grogan,Smith,Francis Hopkinson,A_03173,Boston/New York,Houghton Mifflin Co.,1896,
168683,0.44671,0.0254587387,00011232.txt,181,The well of loneliness,Hall,Radclyffe,A_01509,New York,Covici Friede,1928,
83700,0.41949,0.0231361779,00011282.txt,68,Adrian Glynde,Armstrong,Martin,A_00086,London,"""V. Gollancz, Ltd.""",1930,
38258,0.41228,0.0282960825,00003456.txt,85,The man in lonely land,Bosher,Kate Langley,A_00336,New York,Harper & Bros.,1912,
93807,0.4193,0.0313054357,00004402.txt,37,The night horseman,Faust,Frederick Schiller,A_01142,New York,A.L. Burt Co.,1920,
38027,0.43294,0.0260340957,00001419.txt,62,Frances Waldeaux,Davis,Rebecca Harding,A_00875,New York,Harper & Bros.,1897,
68256,0.45474,0.0308065387,00003272.txt,66,A splendid hazard,MacGrath,Harold,A_02179,Indianapolis,Bobbs-Merrill Co.,1910,
127356,0.42272,0.0314546587,00004318.txt,40,The cottage of delight,Harben,Will N.,A_01539,New York,Harper & Bros.,1919,
60858,0.4513,0.035040669,00004584.txt,28,The pagan madonna,MacGrath,Harold,A_02179,Garden City/N.Y.,"""Doubleday, Page & Co.""",1921,
73693,0.41288,0.0202286326,00011125.txt,17,The secret of the garden,Gask,Arthur,A_01318,London,Jenkins,1924,
67348,0.47782,0.0243461486,00004841.txt,289,Celt and Saxon,Meredith,George,A_02373,New York,Charles Scribner's Sons,1910,
81606,0.42811,0.0391616425,00002316.txt,425,The mettle of the pasture,Allen,James Lane,A_00048,New York/London,Macmillan Co.,1903,
80052,0.45436,0.0247176051,00010251.txt,64,The Chinese parrot,Biggers,Earl Derr,A_00282,New York,Grosset & Dunlap,1926,
166041,0.42048,0.0210715376,00004850.txt,516,Fortitude,Walpole,Hugh,A_03503,New York,George H. Doran Co.,1913,
106467,0.43687,0.0300099832,00003509.txt,90,The street called Straight,King,Basil,A_01907,New York/London,Harper & Bros.,1912,
120015,0.40206,0.0287587738,00002056.txt,204,Marietta,Crawford,F. Marion,A_00778,New York/London,Macmillan Co.,1901,
65609,0.42891,0.037979286,00004290.txt,68,The branding iron,Burt,Katharine Newlin,A_00496,Boston/New York,Houghton Mifflin Co.,1919,
66081,0.45477,0.0238394694,00003040.txt,53,Wyoming,Raine,William MacLeod,A_02842,New York,Grosset & Dunlap,1908,
91795,0.38603,0.0177681221,00002414.txt,39,Beautiful Joe,Saunders,Marshall,A_03034,Philadelphia,C.H. Banes,1903,
77687,0.41843,0.0282707884,00004690.txt,33,The young Alaskans on the Missouri,Hough,Emerson,A_01701,New York,Harper & Bros.,1922,
74405,0.4548,0.0196828388,00000877.txt,66,A spoil of office,Garland,Hamlin,A_01306,Boston/Mass.,s. : Arena Pub. Co.,1892,
66292,0.43373,0.0332583566,00003139.txt,32,The dominant dollar,Lillibridge,Will,A_02075,Chicago,A.C. McClurg & Co.,1909,
64169,0.39069,0.0429217505,00003115.txt,117,The land of long ago,Hall,Eliza Calvert,A_01502,Boston,"""Little, Brown & Co.""",1909,
99644,0.47978,0.0311806661,00004523.txt,28,The roof tree,Buck,Charles Neville,A_00452,Garden City/N.Y./Toronto,"""Doubleday, Page & Co.""",1921,
139485,0.44183,0.0273544098,00000479.txt,58,The earth trembled,Roe,Edward Payson,A_02950,New York,"""Dodd, Mead""",1887,
48986,0.46549,0.0244496989,00003604.txt,235,Roast beef medium,Ferber,Edna,A_01149,New York,Frederick A. Stokes,1913,
94332,0.41564,0.0221275093,00003090.txt,34,The white sister,Crawford,F. Marion,A_00778,New York,Grosset & Dunlap,1909,
74399,0.42663,0.0294939319,00002579.txt,50,John Henry Smith,Adams,Frederick Upham,A_00016,New York,"""Doubleday, Page & Co.""",1905,
65066,0.4306,0.019937782,00004305.txt,36,Blue-grass and Broadway,Daviess,Maria Thompson,A_00859,New York,Century Co.,1919,
69003,0.44584,0.0292093523,00002859.txt,29,Janet of the dunes,Comstock,Harriet T.,A_00709,New York,Grosset & Dunlap,1907,
94898,0.41864,0.0313579916,00000022.txt,57,The harvest of years,Ewell,M. L. B.,A_01111,New York,G.P. Putnam's Sons,1880,
136069,0.45112,0.0294475325,00003653.txt,107,Otherwise Phyllis,Nicholson,Meredith,A_02554,Boston/New York,Houghton Mifflin Co.,1913,
125638,0.44892,0.0226134312,00001747.txt,146,Lena Rivers,Holmes,Mary Jane,A_01681,New York,A.L. Burt,1899,
119009,0.42516,0.0370606165,00001379.txt,58,Told in the Rockies,Barbour,A. Maynard,A_00156,Chicago/New York,"""Rand, McNally""",1897,
121333,0.42628,0.0201519881,00011306.txt,17,The fourth plague,Wallace,Edgar,A_03493,London,"""Melbourne : Ward, Lock""",1930,
94220,0.42554,0.0279481555,00004860.txt,449,The dark forest,Walpole,Hugh,A_03503,New York,George H. Doran Co.,1916,
90694,0.40817,0.0206520256,00003418.txt,29,The high calling,Sheldon,Charles M.,A_03102,New York,George H. Doran Co.,1911,
77205,0.42503,0.0321513011,00002956.txt,385,The shepherd of the hills,Wright,Harold Bell,A_03720,New York,Grosset & Dunlap,1907,
82701,0.43457,0.0339495333,00002914.txt,117,Rosalind at Red Gate,Nicholson,Meredith,A_02554,Indianapolis,Bobbs-Merrill Co.,1907,
56992,0.41274,0.0360727716,00004444.txt,90,Exit Betty,Hill,Grace Livingston,A_01654,New York,Grosset,1920,
60755,0.41189,0.0258854879,00004001.txt,159,Just David,Porter,Eleanor H.,A_02774,Boston/New York,Houghton Mifflin Co.,1916,
90288,0.47135,0.0334719466,00004760.txt,28,Where the sun swings north,Willoughby,Barrett,A_03658,New York/London,"""G.P. Putnam's Sons, The Knickerbocker Press""",1922,
106887,0.42536,0.0198741088,00004073.txt,26,The secret witness,Gibbs,George,A_01342,New York/London,D. Appleton & Co.,1917,
124359,0.46487,0.0245087719,00011247.txt,215,Death of a hero,Aldington,Richard,A_00031,New York,"""Covici, Friede""",1929,
77436,0.44585,0.0208701493,00011172.txt,40,The golden beast,Oppenheim,E. Phillips,A_02612,New York,P.F. Collier & Son,1926,
71162,0.42569,0.0295062722,00003302.txt,102,The window at the White Cat,Rinehart,Mary Roberts,A_02912,Indianapolis,Bobbs-Merrill Co.,1910,
60950,0.45217,0.0226167253,00011179.txt,17,The joker,Wallace,Edgar,A_03493,London,Hodder & Stoughton,1926,
112703,0.44082,0.0279217449,00001785.txt,157,McTeague,Norris,Frank,A_02566,New York,"""Doubleday, Page & Co.""",1899,
129833,0.44989,0.0291592268,00003997.txt,54,The heart of Rachael,Norris,Kathleen Thompson,A_02567,New York,Grosset & Dunlap,1916,
123054,0.44632,0.0290849956,00010002.txt,179,Black oxen,Atherton,Gertrude Franklin Horn,A_00099,New York,A.L. Burt,1923,
96281,0.42063,0.023402346,00011201.txt,17,Knock four times,Irwin,Margaret,A_01756,London,W. Heinemann,1927,
58739,0.42902,0.019032126,00001916.txt,91,The circular study,Green,Anna Katharine,A_01444,New York,"""McClure, Phillips & Co.""",1900,
66519,0.41447,0.0219864306,00010287.txt,22,The American omen,Garrett,Garet,A_01309,New York,E.P. Dutton,1928,
90281,0.41805,0.0369669181,00002495.txt,154,The law of the land,Hough,Emerson,A_01701,Indianapolis,Bobbs-Merrill Co.,1904,
79905,0.43817,0.0335008081,00011028.txt,40,Unnatural Death,Sayers,Dorothy L.,A_03040,London,Benn,1927,
62190,0.41872,0.0170839165,00011291.txt,17,Plain murder,Forester,C. S.,A_01221,London,J. Lane,1930,
91374,0.43218,0.02576325,00001842.txt,470,Eben Holden,Bacheller,Irving,A_00117,Boston,Lothrop publishing Co.,1900,
87051,0.40587,0.0223871604,00004666.txt,102,The country beyond,Curwood,James Oliver,A_00821,New York,Grosset & Dunlap,1922,
127741,0.45373,0.0280006692,00003799.txt,61,The rim of the desert,Anderson,Ada Woodruff,A_00067,Boston,"""Little, Brown & Co.""",1915,
99094,0.44762,0.0188206742,00000572.txt,55,The Philistines,Bates,Arlo,A_00192,Boston,Ticknor,1889,
89758,0.46893,0.0203148227,00002618.txt,34,The spirit of the border,Grey,Zane,A_01462,,Grosset & Dunlap,1905,
85862,0.43465,0.0299219102,00002869.txt,108,The cruise of the Shining Light,Duncan,Norman,A_01014,New York/London,Harper & Bros.,1907,
100504,0.45587,0.0217839043,00011198.txt,729,Jalna,De la Roche,Mazo,A_00892,Boston,"""Little, Brown""",1927,
136709,0.46281,0.03582412,00002732.txt,67,The fighting chance,Chambers,Robert W.,A_00604,New York,A.L. Burt,1906,
69775,0.41539,0.0318864447,00011030.txt,1192,To the lighthouse,Woolf,Virginia,A_03708,New York,"""Harcourt, Brace & Co.""",1927,
84958,0.44751,0.0335434273,00000957.txt,38,Donald and Dorothy,Dodge,Mary Mapes,A_00963,New York,Century,1893,
139355,0.42841,0.0246437629,00003019.txt,238,Martin Eden,London,Jack,A_02113,New York,Macmillan Co.,1908,
76076,0.41254,0.0200536754,00002099.txt,279,The sacred fount,James,Henry,A_01780,New York,Charles Scribner's Sons,1901,
67927,0.40322,0.0225292537,00010078.txt,22,The mystery of the Boule cabinet,Stevenson,Burton Egbert,A_03261,New York,A.L. Burt,1929,
117735,0.43942,0.0231019611,00001561.txt,35,A little girl in old Boston,Douglas,Amanda M.,A_00984,New York,"""Dodd, Mead""",1898,
153353,0.42595,0.0269591442,00001884.txt,154,Sister Carrie,Dreiser,Theodore,A_00996,New York,"""Doubleday, Page & Co.""",1900,
154363,0.41321,0.0276161624,00001384.txt,55,Equality,Bellamy,Edward,A_00239,New York,D. Appleton & Co.,1897,
84500,0.41137,0.0262296212,00001285.txt,38,Elsie Dinsmore,Finley,Martha,A_01161,New York,"""Dodd, Mead""",1896,
78865,0.45825,0.0225829,00011241.txt,291,Orlando,Woolf,Virginia,A_03708,London,L. & V. Woolf at the Hogarth Press,1928,
80754,0.45135,0.0271510459,00002913.txt,183,The port of missing men,Nicholson,Meredith,A_02554,Indianapolis,"""Bobbs-Merrill Co. Press of Braunworth & Co., bookbinders & printers""",1907,
75559,0.43751,0.0335678102,00002836.txt,193,In our town,White,William Allen,A_03606,New York,"""McClure, Phillips & Co.""",1906,
84034,0.44353,0.0247779859,00011129.txt,69,Orphan Island,Macaulay,Rose,A_02167,,"""Place of publication not identified W. Collins Sons & Co., Ltd.""",1924,
38029,0.44334,0.0425443844,00003028.txt,93,The husbands of Edith,McCutcheon,George Barr,A_02321,New York,"""Dodd, Mead & Co.""",1908,
43349,0.36822,0.0258717037,00003856.txt,99,The Bobbsey twins on a houseboat,Hope,Laura Lee,A_01692,New York,Grosset & Dunlap,1915,
74914,0.41981,0.0254187933,00004869.txt,817,The moon and sixpence,Maugham,W. Somerset,A_02277,New York,Modern library,1919,
74009,0.44461,0.0316377523,00002667.txt,155,The plum tree,Phillips,David Graham,A_02731,Indianapolis,Bobbs-Merrill Co.,1905,
101346,0.48062,0.0255942623,00011137.txt,39,The inverted pyramid,Sinclair,Bertrand W.,A_03150,Boston,"""Little, Brown, & Co.""",1924,
153420,0.47186,0.029223631,00002304.txt,632,The valley of decision,Wharton,Edith,A_03582,New York,Charles Scribner's Sons,1902,
83633,0.41792,0.0307675153,00010010.txt,201,The Alaskan,Curwood,James Oliver,A_00821,New York,Cosmopolitan Book Corp.,1923,
69023,0.4679,0.0352699546,00011304.txt,45,Not so quiet,Price,Evadne,A_02808,London,Albert E. Marriott Ltd.,1930,
66679,0.46079,0.0243606302,00003285.txt,88,Hopalong Cassidy,Mulford,Clarence Edward,A_02499,New York,Grosset & Dunlap,1910,
76065,0.37665,0.0268856069,00000706.txt,187,Samantha among the brethren,Holley,Marietta,A_01680,New York,etc. Funk & Wagnalls,1890,
144103,0.44426,0.0226624862,00000253.txt,283,A country doctor,Jewett,Sarah Orne,A_01810,Boston,Houghton Mifflin Co.,1884,
77345,0.4564,0.0406425661,00000435.txt,33,Inez,Evans,Augusta J.,A_01102,New York,Co-operative Publication Society,1887,
100257,0.41804,0.0221919632,00010224.txt,110,Re-creations,Hill,Grace Livingston,A_01654,New York,Grosset & Dunlap,1924,
84792,0.42841,0.0448978853,00004880.txt,92,A Portrait of the Artist as a Young Man,Joyce,James,A_01848,New York,B.W. Huebsch,1916,
89003,0.45988,0.0254376957,00001927.txt,90,The web of life,Herrick,Robert,A_01637,New York,Macmillan Co.,1900,
93208,0.42552,0.0296145201,00010245.txt,226,The red lamp,Rinehart,Mary Roberts,A_02912,New York,George H. Doran Co.,1925,
134136,0.41192,0.0287140834,00003987.txt,66,From the housetops,McCutcheon,George Barr,A_02321,New York,"""Dodd, Mead & Co.""",1916,
84108,0.44133,0.0247623268,00004419.txt,27,Son of power,Comfort,Will Levington,A_00707,Garden City/N.Y.,"""Doubleday, Page & Co.""",1920,
51053,0.44739,0.0356608307,00003427.txt,43,An American suffragette,Stevens,Isaac Newton,A_03259,New York,William Rickey & Co.,1911,
48201,0.47244,0.0197024943,00003014.txt,43,To the front,King,Charles,A_01908,New York/London,Harper & Bros.,1908,
35646,0.46651,0.0320443175,00004155.txt,253,The white morning,Atherton,Gertrude Franklin Horn,A_00099,New York,Frederick A. Stokes Co.,1918,
56297,0.48085,0.0289270678,00004321.txt,431,Linda Condon,Hergesheimer,Joseph,A_01634,New York,Alfred A. Knopf,1919,
37533,0.40062,0.0377216761,00000088.txt,128,Shadows of Shasta,Miller,Joaquin,A_02409,Chicago,"""Jansen, McClurg & Co.""",1881,
75955,0.46384,0.0320834518,00003142.txt,39,The king of Arcadia,Lynde,Francis,A_02161,New York,Charles Scribner's Sons,1909,
115182,0.45255,0.0216647435,00003758.txt,106,Winning the wilderness,McCarter,Margaret Hill,A_02299,Chicago,A.C. McClurg,1914,
36276,0.4371,0.034367738,00000644.txt,37,The pace that kills,Saltus,Edgar,A_03012,Chicago/London,H.J. Drane,1889,
56946,0.41905,0.0272994524,00003404.txt,32,Miss Billy,Porter,Eleanor H.,A_02774,Boston,L.C. Page & Co.,1911,
91115,0.42577,0.0225661116,00011209.txt,27,The black abbot,Wallace,Edgar,A_03493,New York,A.L. Burt,1927,
183008,0.50339,0.0406872514,00000434.txt,88,At the mercy of Tiberius,Evans,Augusta J.,A_01102,New York,G.W. Dillingham Co.,1887,
69144,0.39559,0.0218003313,00000147.txt,29,The talking leaves,Stoddard,William Osborn,A_03277,New York,Harper & Bros.,1882,
79575,0.44025,0.0257291153,00002986.txt,37,Side-stepping with Shorty,Ford,Sewell,A_01220,New York,Mitchell Kennerley,1908,
40204,0.42686,0.030767627,00004166.txt,39,The land that time forgot,Burroughs,Edgar Rice,A_00493,New York,Ace Books,1918,
44778,0.41033,0.017621185,00003602.txt,51,Ruth Fielding of the red mill: or: Jasper Parloe's secret,Emerson,Alice B,A_01086,New York,Cupples & Leon Co.,1913,
80442,0.39761,0.0268135707,00011278.txt,29,Grey mask,Wentworth,Patricia,A_03568,N.Y.,Aeonian Press,1929,
155255,0.41235,0.0350703118,00000593.txt,99,Greifenstein,Crawford,F. Marion,A_00778,New York,P.F. Collier & Son,1889,
64529,0.42617,0.0399636337,00010311.txt,325,Laughing Boy,La Farge,Oliver,A_01973,New York,Literary Guild of America,1929,
77274,0.44144,0.0239757116,00011118.txt,23,The adventures of Sally,Wodehouse,P. G.,A_03684,London,H. Jenkins,1923,
129134,0.44841,0.0257611778,00011038.txt,463,All our yesterdays,Tomlinson,H. M.,A_03394,New York,Harper & Bros.,1930,
100980,0.44066,0.0232005834,00010334.txt,23,The amazing web,Keeler,Harry Stephen,A_01870,New York,E.P. Dutton,1930,
82441,0.45919,0.0288029512,00002691.txt,527,The conquest of Canaan,Tarkington,Booth,A_03336,New York/London,Harper & Bros.,1905,
62397,0.46601,0.0406702669,00004493.txt,37,Rescuing the Czar,Smythe,James P,A_03193,San Francisco,California Print. Co.,1920,
107789,0.43292,0.0225794579,00010309.txt,36,The spectacles of Mr. Cagliostro,Keeler,Harry Stephen,A_01870,New York,E.P. Dutton,1929,
63323,0.45671,0.0246544995,00010214.txt,16,Phantom wires,Stringer,Arthur,A_03297,Toronto,McClell& & Stewart,1923,
44212,0.40125,0.0296543641,00000697.txt,58,All he knew,Habberton,John,A_01490,Meadville/Pa.,: Flood & Vincent,1890,
38197,0.45678,0.0328853472,00003566.txt,113,The sign at six,White,Stewart Edward,A_03604,Indianapolis,Bobbs-Merrill Co.,1912,
151297,0.39561,0.0210126922,00002753.txt,36,By the light of the soul,Freeman,Mary Eleanor Wilkins,A_01254,New York/London,Harper & Bros.,1906,
108737,0.44341,0.0264957001,00003615.txt,40,The desired woman,Harben,Will N.,A_01539,New York,Harper & Bros.,1913,
51150,0.43906,0.0290380524,00001902.txt,171,Crittenden,Fox,John,A_01235,New York,Charles Scribner's Sons,1900,
105042,0.45969,0.02854792,00002612.txt,243,The tyranny of the dark,Garland,Hamlin,A_01306,New York/London,Harper & Bros.,1905,
104871,0.46092,0.0257147051,00004814.txt,239,Kim,Kipling,Rudyard,A_01919,London,Macmillan Co.,1901,
608949,0.38425,0.0299269734,00010232.txt,601,Dark laughter,Anderson,Sherwood,A_00071,New York,Boni & Liveright,1925,
45596,0.4672,0.0158624135,00004187.txt,100,On the stairs,Fuller,Henry Blake,A_01277,Boston/New York,Houghton Mifflin Co.,1918,
109836,0.3642,0.0384439773,00000183.txt,56,Nights with Uncle Remus,Harris,Joel Chandler,A_01559,Boston/Cambridge,Houghton Mifflin Co.,1883,
124306,0.42073,0.0254716539,00004092.txt,49,The high heart,King,Basil,A_01907,New York/London,Harper & Bros.,1917,
61758,0.41205,0.0240942489,00003936.txt,34,The grizzly king,Curwood,James Oliver,A_00821,Garden City/N.Y.,"""Doubleday, Page & Co.""",1916,
82627,0.41405,0.0330589846,00011217.txt,28,The house of Dr. Edwardes,Palmer,John,A_02640,Boston,"""Little, Brown, & Co.""",1928,
109527,0.42995,0.0265,00004561.txt,25,The vagrant duke,Gibbs,George,A_01342,New York/London,D. Appleton & Co.,1921,
262707,0.46716,0.0294006528,00003377.txt,610,The long roll,Johnston,Mary,A_01828,Boston/Cambridge,Houghton Mifflin Co.,1911,
55883,0.44318,0.0196424504,00003216.txt,40,The road to Providence,Daviess,Maria Thompson,A_00859,Indianapolis,Bobbs-Merrill Co.,1910,
59619,0.44041,0.0274204432,00004056.txt,35,Virginia of Elk Creek Valley,Chase,Mary Ellen,A_00622,Boston,Page Co.,1917,
88244,0.44621,0.0232014868,00011139.txt,153,Leave it to Psmith,Wodehouse,P. G.,A_03684,New York,George H. Doran Co.,1924,
71242,0.45505,0.0357105012,00004029.txt,89,The Leopard Woman,White,Stewart Edward,A_03604,Garden City/New York,"""Doubleday, Page & Co.""",1916,
75447,0.46194,0.0238944734,00003324.txt,33,Rebecca of Sunnybrook farm,Wiggin,Kate Douglas Smith,A_03620,Boston,Houghton Mifflin Co.,1910,
75354,0.454,0.0316211795,00003684.txt,87,Bunker Bean,Wilson,Harry Leon,A_03665,Garden City/New York,"""Doubleday, Page & Co.""",1913,
101326,0.44254,0.0331270648,00001160.txt,59,Daughters of the revolution and their times: 1769-1776,Coffin,Charles Carleton,A_00684,Boston/New York/Cambridge,Houghton Mifflin Co.,1895,
142584,0.41463,0.0224830598,00000983.txt,234,Samantha at the World's Fair,Holley,Marietta,A_01680,New York,etc. Funk & Wagnalls Co.,1893,
87800,0.4409,0.0237357081,00003267.txt,59,The depot master,Lincoln,Joseph Crosby,A_02079,New York/London,D. Appleton & Co.,1910,
92398,0.4528,0.0302544763,00001584.txt,207,Phases of an inferior planet,Glasgow,Ellen Anderson Gholson,A_01372,New York,Harper & Bros.,1898,
64145,0.46644,0.0408404929,00004838.txt,239,Actions and reactions,Kipling,Rudyard,A_01919,London,Macmillan Co.,1909,
46706,0.43542,0.0427102476,00002866.txt,143,The Congo and coasts of Africa,Davis,Richard Harding,A_00876,New York,Charles Scribner's Sons,1907,
50281,0.41837,0.0258224923,00004705.txt,172,The unspeakable gentleman,Marquand,John P.,A_02237,New York,Charles Scribner's Sons,1922,
95201,0.45232,0.0342182183,00000433.txt,94,The Graysons,Eggleston,Edward,A_01062,New York,Century,1887,
48824,0.43036,0.0344088666,00003186.txt,35,A woman for mayor,Winslow,Helen M.,A_03674,Chicago,Reilly & Britton Co.,1909,
101808,0.44463,0.0301238705,00003744.txt,64,The long chance,Kyne,Peter B.,A_01969,New York,Grosset & Dunlap,1914,
60265,0.43988,0.0399495338,00000762.txt,45,With edge tools,Chatfield-Taylor,H. C.,A_00624,Chicago,A.C. McClurg & Co.,1891,
66768,0.45252,0.0302506298,00001836.txt,517,The reign of law,Allen,James Lane,A_00048,New York/London,Macmillan Co.,1900,
138668,0.47682,0.0249862103,00003578.txt,90,A prisoner in fairyland,Blackwood,Algernon,A_00299,New York,Macmillan Co.,1913,
118430,0.50335,0.0434393517,00002208.txt,164,A speckled bird,Evans,Augusta J.,A_01102,New York,G.W. Dillingham Co.,1902,
124327,0.45802,0.0284739754,00003050.txt,273,Peter,Smith,Francis Hopkinson,A_03173,New York,Charles Scribner's Sons,1908,
94921,0.44656,0.0350754799,00011239.txt,80,Lord Peter views the body,Sayers,Dorothy L.,A_03040,London,V. Gollancz,1928,
109842,0.46196,0.0280849793,00000312.txt,47,The poet at the breakfast-table,Holmes,Oliver Wendell,A_01682,Boston,Houghton Mifflin Co.,1885,
70137,0.43364,0.0335042648,00002477.txt,206,Doctor Luke of the Labrador,Duncan,Norman,A_01014,Chicago/New York,F.H. Revell Co.,1904,
60168,0.44333,0.02630361,00011251.txt,16,The partnership,Bentley,Phyllis Eleanor,A_00264,Boston,Little,1929,
115103,0.48021,0.0332451242,00000015.txt,56,The Grandissimes,Cable,George Washington,A_00512,New York,Charles Scribner's Sons,1880,
78951,0.43342,0.0388577255,00004679.txt,39,Man and maid,Glyn,Elinor,A_01379,London,"""Philadeliphia, Lippincott""",1922,
201909,0.46475,0.0184360073,00002842.txt,327,Ancestors,Atherton,Gertrude Franklin Horn,A_00099,New York/London,Harper & Bros.,1907,
94563,0.4481,0.0216298055,00010299.txt,1225,The children,Wharton,Edith,A_03582,New York/London,D. Appleton & Co.,1928,
115577,0.4336,0.0377741828,00003793.txt,491,The eyes of the world,Wright,Harold Bell,A_03720,Chicago,Book Supply Co.,1914,
103971,0.44122,0.0258318494,00011153.txt,63,Emily climbs,Montgomery,L. M.,A_02448,New York,Frederick A. Stokes Co.,1925,
185679,0.46334,0.0225407465,00001723.txt,177,Janice Meredith,Ford,Paul Leicester,A_01218,New York,Grosset & Dunlap,1899,
86020,0.42663,0.0217207507,00003797.txt,40,Forest of swords,Altsheler,Joseph A.,A_00062,New York,D. Appleton & Co.,1915,
85468,0.4432,0.0332237593,00003354.txt,38,At good old Siwash,Fitch,George,A_01176,New York,Grosset & Dunlap,1911,
83121,0.41456,0.0326070328,00004082.txt,73,The broken gate,Hough,Emerson,A_01701,New York/London,D. Appleton & Co.,1917,
39063,0.41301,0.0390812402,00000940.txt,55,The love affairs of an old maid,Bell,Lilian,A_00234,New York,Harper & Bros.,1893,
124631,0.44048,0.0224222472,00004875.txt,315,Scaramouche,Sabatini,Rafael,A_03001,New York,Grosset & Dunlap,1921,
108242,0.47572,0.0267582065,00011188.txt,20,Gerfalcon,Barringer,Leslie,A_00178,Garden City/N.Y.,"""Doubleday, Page & Co.""",1927,
70641,0.44452,0.0376637113,00004214.txt,87,Pieces of eight,Le Gallienne,Richard,A_02012,Garden City/New York,"""Doubleday, Page & Co.""",1918,
66687,0.45908,0.0411932327,00004671.txt,204,Gigolo,Ferber,Edna,A_01149,Garden City/New York,"""Doubleday, Page & Co.""",1922,
97676,0.41933,0.0261538011,00004292.txt,387,Jurgen,Cabell,James Branch,A_00511,New York,Robert M. McBride & Co.,1919,
91981,0.40818,0.0346638635,00011160.txt,75,Kept,Waugh,Alec,A_03537,New York,A.C. Boni,1925,
68428,0.41644,0.0273722266,00004732.txt,26,Square deal Sanderson,Seltzer,Charles Alden,A_03080,New York,Grosset & Dunlap,1922,
71071,0.43768,0.0284643601,00000001.txt,152,Democracy,Adams,Henry,A_00017,New York,Henry Holt & Co.,1880,
45310,0.4609,0.0268988002,00003533.txt,39,The rich Mrs. Burgoyne,Norris,Kathleen Thompson,A_02567,New York,Macmillan Co.,1912,
81704,0.42569,0.0405000798,00011164.txt,21,Death at Swaythling court,Stewart,Alfred Walter,A_03264,Boston,"""Little, Brown, & Co.""",1926,
85620,0.42141,0.0299154009,00002970.txt,32,The coast of chance,Chamberlain,Esther,A_00599,Indianapolis,Bobbs-Merrill Co.,1908,
42859,0.44699,0.0214770232,00010218.txt,111,Son of Italy,D'Angelo,Pascal,A_00826,New York,Macmillan Co.,1924,
95624,0.43186,0.0238471649,00004495.txt,2,Capitola the Madcap,Southworth,Emma Dorothy Eliza Nevitte,A_03208,New York,Federal Book Co.,1920,
174392,0.58354,0.03062,,,Finnegan's Wake,Joyce,James,,,,1939,Finnegan
