STORY ID	PUB. DATE	CLASS	CHAR.	NOUN
Chadwyck_1849_Cooper_TheSeaLions	1849	vic	0.236915026	0.1602591797
Chadwyck_1849_Gaskell_MaryBartonA	1849	vic	0.6095888651	0.1897554966
Chadwyck_1849_Jones_TheWesternMerchant	1849	vic	0.3085676771	0.0513709285
Chadwyck_1849_Lippard_Memoirsofa	1849	vic	0.5535227813	0.0765468298
Chadwyck_1849_Lippard_TheManwith	1849	vic	0.5318457438	0.0658301728
Chadwyck_1849_Melville_Mardianda	1849	vic	0.1868417795	0.1045414108
Chadwyck_1849_Melville_RedburnHisFirst	1849	vic	0.1771292665	0.0737086095
Chadwyck_1849_Motley_Merry-mountARomance	1849	vic	0.3825664386	0.0404964594
Chadwyck_1849_Paulding_ThePuritanand	1849	vic	0.2199726374	0.0801556577
Chadwyck_1849_Thackeray_TheHistoryof	1849	vic	0.7120481046	0.3151323524
Chadwyck_1850_Bell_TheLadderof	1850	vic	0.6245369346	0.2074675562
Chadwyck_1850_Bennett_OliverGoldfinchor	1850	vic	0.4481950732	0.0596784473
Chadwyck_1850_Cooper_TheWaysof	1850	vic	0.2877959044	0.1343400787
Chadwyck_1850_Dickens_ThePersonalHistory	1850	vic	0.8077029943	0.2112313206
Chadwyck_1850_Hawthorne_TheScarletLetter	1850	vic	0.1514519323	0.1080954939
Chadwyck_1850_Judd_RichardEdneyand	1850	vic	0.468721222	0.0940022361
Chadwyck_1850_Kingsley_AltonLockeTailor	1850	vic	0.2040931934	0.0708584861
Chadwyck_1850_Kirkland_ForestLifevolume	1850	vic	0.2850795411	0.0916709714
Chadwyck_1850_Kirkland_TheFountainand	1850	vic	0.3426822673	0.083014624
Chadwyck_1850_Melville_White-JacketorThe	1850	vic	0.0527224188	0.0898933505
Chadwyck_1850_Mitchell_TheLorgnetteor	1850	vic	0.0417967067	0.0917399176
Chadwyck_1850_Myers_TheKingof	1850	vic	0.4042735021	0.103513014
Chadwyck_1850_Simms_TheLilyand	1850	vic	0.2011996747	0.0846551539
Chadwyck_1850_Willis_PeopleIHave	1850	vic	0.1939280148	0.0676414037
Chadwyck_1851_Bennett_RosalieDuPont	1851	vic	0.3739163683	0.0771740535
Chadwyck_1851_Borrow_LavengrotheScholar—the	1851	vic	0.6023877531	0.1623919509
Chadwyck_1851_Hawthorne_TheHouseof	1851	vic	0.2862285412	0.0867161022
Chadwyck_1851_Judd_MargaretATale	1851	vic	0.5394220912	0.1042214846
Chadwyck_1851_Melville_Moby-DickorThe	1851	vic	0.2599126239	0.0929685472
Chadwyck_1851_Thompson_TheRangersor	1851	vic	0.3183921449	0.0633789232
Chadwyck_1852_Hale_NorthwoodorLife	1852	vic	0.4384954294	0.0747194965
Chadwyck_1852_Hall_FrankFreemanBarber	1852	vic	0.2920194815	0.1082303325
Chadwyck_1852_Hawthorne_TheBlithedaleRomance	1852	vic	0.2317344142	0.0701137608
Chadwyck_1852_Hawthorne_TheSnow-Imageand	1852	vic	0.2111430641	0.0747400436
Chadwyck_1852_Herbert_TheCavaliersof	1852	vic	0.3257924338	0.0643533408
Chadwyck_1852_Herbert_TheKnightsof	1852	vic	0.2039204154	0.0430138003
Chadwyck_1852_Melville_PierreorThe	1852	vic	0.2610470708	0.1472416461
Chadwyck_1852_Sedgwick_ANewEngland	1852	vic	0.4585195534	0.141729063
Chadwyck_1852_Simms_AsGooda	1852	vic	0.2800742448	0.1649981342
Chadwyck_1852_Stowe_UncleTomCabin	1852	vic	0.7825853585	0.2307302826
Chadwyck_1852_Thackeray_TheHistoryof	1852	vic	0.4741671883	0.219219366
Chadwyck_1852_Warner_DollarsandCents	1852	vic	0.8274902125	0.1250631832
Chadwyck_1853_Bennett_ClaraMorelandor	1853	vic	0.2689344401	0.0635989642
Chadwyck_1853_Bronte_VilletteByCurrer	1853	vic	0.4933167079	0.073473846
Chadwyck_1853_Dickens_BleakHouseBy	1853	vic	0.7681469298	0.1533307843
Chadwyck_1853_Gaskell_RuthANovel	1853	vic	0.6371563295	0.085669449
Chadwyck_1853_Hale_LiberiaorMr	1853	vic	0.4680258078	0.0659336725
Chadwyck_1853_Herbert_TheChevaliersof	1853	vic	0.1040490782	0.0712801865
Chadwyck_1853_Simms_MariedeBerniere	1853	vic	0.1994533345	0.0852798422
Chadwyck_1853_Simms_VasconselosARomance	1853	vic	0.3796820228	0.0910591155
Chadwyck_1853_Willis_Fun-JottingsorLaughs	1853	vic	0.1413868592	0.085999457
Chadwyck_1853_Yonge_TheHeirof	1853	vic	0.8057398543	0.1061899862
Chadwyck_1854_Cooke_LeatherStockingand	1854	vic	0.7734699441	0.1487395567
Chadwyck_1854_Cooke_TheVirginiaComedians	1854	vic	0.7094271216	0.1242165077
Chadwyck_1854_Cummins_TheLamplighter1854	1854	vic	0.6431304572	0.0911735898
Chadwyck_1854_Dickens_HardTimesFor	1854	vic	0.679753858	0.0825600983
Chadwyck_1854_Herbert_PersonsandPictures	1854	vic	0.1565336089	0.0685922852
Chadwyck_1854_Holmes_TempestandSunshine	1854	vic	0.7235352376	0.080723552
Chadwyck_1854_Jones_FreaksandFortune	1854	vic	0.7131657759	0.100417691
Chadwyck_1854_Shillaber_LifeandSayings	1854	vic	0.1606263318	0.0974893269
Chadwyck_1854_Simms_SouthwardHoA	1854	vic	0.1993551083	0.0842674368
Chadwyck_1854_Surtees_HandleyCrossor	1854	vic	0.4182634095	0.1363290589
Chadwyck_1854_Thackeray_TheNewcomesMemoirs	1854	vic	0.5244347368	0.3786237779
Chadwyck_1854_Thorpe_Thomas_Bangs_1815_1878_TheMasterHouse	1854	vic	0.5909065737	0.1022833657
Chadwyck_1854_Trowbridge_J_T_John_Townsend_1827_1916_MartinMerrivaleHis	1854	vic	0.5412356887	0.0860202712
Chadwyck_1855_Bennett_EllenNorburyor	1855	vic	0.372206436	0.0913004636
Chadwyck_1855_Cooke_EllieorThe	1855	vic	0.6831109548	0.1804199737
Chadwyck_1855_Evans_InezATale	1855	vic	0.3278885986	0.0531552104
Chadwyck_1855_Gaskell_NorthAndSouth	1855	vic	0.6811111799	0.1567106116
Chadwyck_1855_Herbert_WagerofBattle	1855	vic	0.1583831716	0.0819986921
Chadwyck_1855_Holmes_TheEnglishOrphans	1855	vic	0.7070971881	0.1117923145
Chadwyck_1855_Ingraham_ThePrinceof	1855	vic	0.4798621309	0.1305477692
Chadwyck_1855_Jones_TheWinklesor	1855	vic	0.7320725854	0.1599176677
Chadwyck_1855_Mitchell_FudgedoingsBeing	1855	vic	0.4473007191	0.1581988762
Chadwyck_1855_Simms_TheForayersor	1855	vic	0.33527242	0.1946367094
Chadwyck_1855_Trollope_TheWardenBy	1855	vic	0.306949261	0.1351958144
Chadwyck_1855_Warner_MyBrotherKeeper	1855	vic	0.8161578203	0.1461045045
Chadwyck_1856_Cary_MarriedNotmated	1856	vic	0.5310664543	0.1041332754
Chadwyck_1856_Cooke_TheLastof	1856	vic	0.6760414823	0.0919038617
Chadwyck_1856_Holmes_LenaRivers1856	1856	vic	0.7293232884	0.2877895452
Chadwyck_1856_Jones_WildWesternScenes	1856	vic	0.7700756801	0.159043939
Chadwyck_1856_Moulton_JunoCliffordA	1856	vic	0.3433690349	0.125201929
Chadwyck_1856_Parkman_VassallMortonA	1856	vic	0.3636889694	0.0776412267
Chadwyck_1856_Simms_CharlemontorThe	1856	vic	0.3359661847	0.1179844838
Chadwyck_1856_Simms_EutawASequel	1856	vic	0.272054585	0.1652510147
Chadwyck_1856_Stowe_DredATale	1856	vic	0.878041953	0.1252780585
Chadwyck_1856_Thackeray_TheMemoirsof	1856	vic	0.2309714964	0.1475961337
Chadwyck_1856_Yonge_TheDaisyChain	1856	vic	0.831135857	0.2052836728
Chadwyck_1857_Bennett_TheBorderRover	1857	vic	0.192184266	0.0620061948
Chadwyck_1857_Bronte_TheProfessorA	1857	vic	0.2794071846	0.0350434818
Chadwyck_1857_Cummins_MabelVaughan1857	1857	vic	0.5272272951	0.0803986975
Chadwyck_1857_Dickens_LittleDorritBy	1857	vic	0.7568923751	0.1140407451
Chadwyck_1857_Duganne_TheTenant-Houseor	1857	vic	0.4132828782	0.0994948175
Chadwyck_1857_Holland_TheBay-PathA	1857	vic	0.4626214112	0.1071281084
Chadwyck_1857_Hughes_TomBrownSchool	1857	vic	0.2742980283	0.1671739056
Chadwyck_1857_Melville_TheConfidence-ManHis	1857	vic	0.0582457629	0.0992427858
Chadwyck_1857_Myers_ThePrisonerof	1857	vic	0.5547362629	0.0873582432
Chadwyck_1857_Sedgwick_MarriedorSingle	1857	vic	0.6291612524	0.1975437541
Chadwyck_1857_Thompson_GautGurleyor	1857	vic	0.3069624888	0.0610225535
Chadwyck_1857_Trollope_BarchesterTowersBy	1857	vic	0.608639222	0.2156101827
Chadwyck_1857_Trowbridge_J_T_John_Townsend_1827_1916_NeighborJackwoodBy	1857	vic	0.5735818453	0.0721612053
Chadwyck_1857_Willis_PaulFaneor	1857	vic	0.298226686	0.1172211487
Chadwyck_1858_Ballantyne_TheCoralIsland	1858	vic	0.178965482	0.0518201523
Chadwyck_1858_Eliot_ScenesofClerical	1858	vic	0.4579382091	0.1021256404
Chadwyck_1858_Farrar_EricorLittle	1858	vic	0.6687002681	0.1078850017
Chadwyck_1858_Lowell_TheNewPriest	1858	vic	0.7502004245	0.2072342709
Chadwyck_1858_Thackeray_TheVirginiansA	1858	vic	0.560982379	0.2767182546
Chadwyck_1858_Trollope_DoctorThorneA	1858	vic	0.6679613567	0.2135500133
Chadwyck_1858_Trollope_TheThreeClerks	1858	vic	0.7991683248	0.1597493565
Chadwyck_1859_Cary_TheAdoptedDaughter	1859	vic	0.3201640381	0.0779975223
Chadwyck_1859_Collins_TheWomanin	1859	vic	0.5609667243	0.1150451737
Chadwyck_1859_Cooke_HenryStJohn	1859	vic	0.5150437451	0.0781007605
Chadwyck_1859_De_Forest_SeaclifforThe	1859	vic	0.4591295436	0.0667958563
Chadwyck_1859_Dickens_ATaleof	1859	vic	0.4523249652	0.196803041
Chadwyck_1859_Eliot_AdamBedeBy	1859	vic	0.8032964398	0.1520843405
Chadwyck_1859_Holmes_DoraDeaneor	1859	vic	0.6451149943	0.0993663545
Chadwyck_1859_Ingraham_ThePillarof	1859	vic	0.1677790472	0.138998338
Chadwyck_1859_Jones_Borderwara	1859	vic	0.9321916079	0.1921960544
Chadwyck_1859_Meredith_TheOrdealof	1859	vic	0.5720131906	0.2807934059
Chadwyck_1859_Neal_TrueWomanhoodA	1859	vic	0.4897810505	0.147824361
Chadwyck_1859_Shillaber_Knitting-WorkAWeb	1859	vic	0.4586435778	0.0564374235
Chadwyck_1859_Simms_TheCassiqueof	1859	vic	0.2832249159	0.1090493123
Chadwyck_1859_Smith_MyThirtyYears	1859	vic	0.3712637535	0.1806469898
Chadwyck_1859_Stowe_TheMinisterWooing	1859	vic	0.6072292967	0.1316220532
Chadwyck_1860_Cummins_ElFureidis1860	1860	vic	0.3289317411	0.0540220534
Chadwyck_1860_Eliot_TheMillon	1860	vic	0.8775247056	0.1442507885
Chadwyck_1860_Hawthorne_TheMarbleFaun	1860	vic	0.1997583387	0.0698767137
Chadwyck_1860_Holland_MissGilbertCareer	1860	vic	0.5536846921	0.1258413806
Chadwyck_1860_Holmes_CousinMaudand	1860	vic	0.6156216045	0.0850339805
Chadwyck_1860_Ingraham_TheSunnySouth	1860	vic	0.1135668846	0.1110491814
Chadwyck_1860_Ingraham_TheThroneof	1860	vic	0.3320185327	0.2429067091
Chadwyck_1860_Thompson_TheDoomedChief	1860	vic	0.1670667459	0.0913737191
Chadwyck_1861_Curtis_TrumpsANovel	1861	vic	0.748629625	0.1741434639
Chadwyck_1861_Dickens_GreatExpectationsBy	1861	vic	0.7509140047	0.0759506673
Chadwyck_1861_Eliot_SilasMarnerthe	1861	vic	0.6430343292	0.1184884073
Chadwyck_1861_Holmes_ElsieVennerA	1861	vic	0.4838830406	0.143803113
Chadwyck_1861_Meredith_EvanHarringtonBy	1861	vic	0.633330222	0.1368889924
Chadwyck_1861_Reade_TheCloisterand	1861	vic	0.6094292762	0.1458678694
Chadwyck_1861_Trollope_FramleyPassonageBy	1861	vic	0.7914423672	0.1374827856
Chadwyck_1861_Winthrop_CecilDreeme1861	1861	vic	0.4909457664	0.0576838428
Chadwyck_1861_Wood_EastLynneBy	1861	vic	0.6083773495	0.188413826
Chadwyck_1862_Braddon_LadyAudleySecret	1862	vic	0.4783933595	0.1725503347
Chadwyck_1862_Collins_NoNameBy	1862	vic	0.5711682992	0.1288636114
Chadwyck_1862_Sala_TheSevenSons	1862	vic	0.2537741315	0.1464310165
Chadwyck_1862_Stoddard_TheMorgesons1862	1862	vic	0.6325941009	0.1072359755
Chadwyck_1862_Stowe_AgnesofSorrento	1862	vic	0.6040575685	0.0992053278
Chadwyck_1862_Stowe_ThePearlof	1862	vic	0.8538938242	0.1134902299
Chadwyck_1862_Thackeray_TheAdventuresof	1862	vic	0.5479748828	0.3260749139
Chadwyck_1862_Winthrop_EdwinBrothertoft1862	1862	vic	0.3487112025	0.087239876
Chadwyck_1862_Winthrop_JohnBrent1862	1862	vic	0.3255886966	0.1485120012
Chadwyck_1863_Eliot_RomolaByGeorge	1863	vic	0.6454883836	0.100251987
Chadwyck_1863_Gaskell_SylviaLoversBy	1863	vic	0.7229675668	0.1862658548
Chadwyck_1863_Holmes_MarianGreyor	1863	vic	0.5507293248	0.0765788094
Chadwyck_1863_Oliphant_SalemChapelChronicles	1863	vic	0.5480916991	0.1363437778
Chadwyck_1863_Reade_HardCashA	1863	vic	0.7468083079	0.2205427869
Chadwyck_1863_Taylor_HannahThurstonA	1863	vic	0.5452990132	0.0884356946
Chadwyck_1863_Winthrop_Lifeinthe	1863	vic	0.2711493398	0.0466803597
Chadwyck_1864_Charles_ChroniclesOfThe	1864	vic	0.5990589673	0.1748556323
Chadwyck_1864_Cummins_HauntedHearts1864	1864	vic	0.3681234959	0.0840659858
Chadwyck_1864_Evans_MacariaorAltars	1864	vic	0.4240824897	0.0813028854
Chadwyck_1864_Holmes_DarknessandDaylight	1864	vic	0.5666877963	0.1761981231
Chadwyck_1864_Le_Fanu_UncleSilasA	1864	vic	0.4486795707	0.0943207222
Chadwyck_1864_Longstreet_MasterWilliamMitten	1864	vic	0.4502212953	0.1470170022
Chadwyck_1864_Sargent_PeculiarATale	1864	vic	0.6006565286	0.140612013
Chadwyck_1864_Taylor_JohnGodfreyFortunes	1864	vic	0.4123826798	0.0843363879
Chadwyck_1864_Thompson_CenteolaandOther	1864	vic	0.2655090878	0.0917456886
Chadwyck_1864_Trollope_TheSmallHouse	1864	vic	0.7473633446	0.1860597959
Chadwyck_1865_Alcott_Moods1865	1865	vic	0.2871835185	0.1291168493
Chadwyck_1865_Austin_DoraDarlingthe	1865	vic	0.407593084	0.084585116
Chadwyck_1865_Dickens_OurMutualFriend	1865	vic	0.9196489069	0.3388838842
Chadwyck_1865_Holmes_HughWorthington1865	1865	vic	0.6176235248	0.0843670836
Chadwyck_1865_Stoddard_TwoMenA	1865	vic	0.6394303344	0.0506989577
Chadwyck_1865_Stowe_HouseandHome	1865	vic	0.3556503669	0.1001733374
Chadwyck_1865_Trollope_CanYouForgive	1865	vic	0.8029241299	0.1718786179
Chadwyck_1866_Collins_ArmadaleByWilkie	1866	vic	0.6737440321	0.1849662337
Chadwyck_1866_Cooke_SurryofEagles	1866	vic	0.4812509565	0.0688713692
Chadwyck_1866_Eliot_FelixHoltThe	1866	vic	0.7496822851	0.1606450817
Chadwyck_1866_Gaskell_WivesandDaughters	1866	vic	0.8009171482	0.1859688369
Chadwyck_1866_Kingsley_HerewardtheWake	1866	vic	0.5021002195	0.2160662954
Chadwyck_1866_Mitchell_DoctorJohnsBeing	1866	vic	0.4506868058	0.1102117848
Chadwyck_1866_Taylor_TheStoryof	1866	vic	0.5752662349	0.1176737559
Chadwyck_1866_Trowbridge_J_T_John_Townsend_1827_1916_LucyArlyn1866	1866	vic	0.615041272	0.1126561565
Chadwyck_1867_Austin_Outpost1867	1867	vic	0.5973766618	0.1272476247
Chadwyck_1867_Cary_TheBishopSon	1867	vic	0.7231963186	0.1449491905
Chadwyck_1867_Child_ARomanceof	1867	vic	0.6124861279	0.0856864259
Chadwyck_1867_De_Forest_MissRavenelConversion	1867	vic	0.2796885008	0.0909300393
Chadwyck_1867_English_AmbroseFecitor	1867	vic	0.1931652783	0.0481762552
Chadwyck_1867_Holmes_TheCameronPride	1867	vic	0.727616155	0.0802647736
Chadwyck_1867_Holmes_TheGuardianAngel	1867	vic	0.5488668831	0.1202388062
Chadwyck_1867_Ouida_1839_1908_UnderTwoFlags	1867	vic	0.2177201787	0.1182913294
Chadwyck_1867_Stoddard_TempleHouseA	1867	vic	0.5482066948	0.0801357496
Chadwyck_1867_Trollope_TheLastChronicle	1867	vic	0.8403118462	0.2463300201
Chadwyck_1867_Trowbridge_J_T_John_Townsend_1827_1916_NeighborsWives1867	1867	vic	0.4271603731	0.080847786
Chadwyck_1868_Bennett_ThePhantomof	1868	vic	0.4529271361	0.1005976484
Chadwyck_1868_Collins_TheMoonstoneA	1868	vic	0.5174268369	0.0964913109
Chadwyck_1868_Cooke_FairfaxorThe	1868	vic	0.4479854625	0.1091922093
Chadwyck_1868_Holmes_RoseMatherA	1868	vic	0.6278053835	0.0996121421
Chadwyck_1869_Austin_CipheraRomance	1869	vic	0.6659013131	0.0766859747
Chadwyck_1869_Blackmore_LornaDoonea	1869	vic	0.4962110572	0.1995531951
Chadwyck_1869_Cooke_MohunorThe	1869	vic	0.3884431833	0.0823674772
Chadwyck_1869_Evans_VashtiorUntil	1869	vic	0.3571363087	0.0755743455
Chadwyck_1869_Holmes_EthelynMistakeor	1869	vic	0.5577494165	0.0817463743
Chadwyck_1869_Stowe_OldtownFolks1869	1869	vic	0.6891803601	0.2033852464
Chadwyck_1869_Trollope_PhineasFinnthe	1869	vic	0.6124642203	0.1479771726
Chadwyck_American_1789_Brown_ThePowerof	1789	c19	0.0453609373	0.0289996959
Chadwyck_American_1792_Belknap_TheForestersan	1792	c19	0.1626319636	0.0267957429
Chadwyck_American_1793_Brackenridge_ModernChivalryContaining	1793	c19	0.0651064262	0.114170699
Chadwyck_American_1794_Rowson_CharlotteATale	1794	c19	0.31841769	0.0602801935
Chadwyck_American_1794_Rowson_MentoriaorThe	1794	c19	0.2226403182	0.1073887148
Chadwyck_American_1794_Rowson_TheFillede	1794	c19	0.5588032189	0.131238317
Chadwyck_American_1795_Rowson_Trialsofthe	1795	c19	0.388856299	0.1261254613
Chadwyck_American_1797_Foster_TheCoquetteor	1797	c19	0.1739251606	0.0814761573
Chadwyck_American_1797_Tyler_TheAlgerineCaptive	1797	c19	0.0348211939	0.033858308
Chadwyck_American_1798_Brown_Wieland1798	1798	c19	0.0846374532	0.0236363179
Chadwyck_American_1798_Foster_TheBoardingSchool	1798	c19	0.0475427427	0.0320232791
Chadwyck_American_1798_Rowson_ReubenandRachel	1798	c19	0.4923990394	0.163782673
Chadwyck_American_1799_Brown_EdgarHuntlyvolume	1799	c19	0.0233344487	0.0306993535
Chadwyck_American_1800_Brown_ArthurMervynor	1800	c19	0.1147391571	0.0489442404
Chadwyck_American_1801_Brown_ClaraHowardIn	1801	c19	0.0959590426	0.0361176682
Chadwyck_American_1809_Tyler_TheYankeyin	1809	c19	0.0098229294	0.0198294567
Chadwyck_American_1811_Mitchell_AShortAccount	1811	c19	0.2484354564	0.0830915829
Chadwyck_American_1811_Mitchell_TheAsylumor	1811	c19	0.3478137694	0.0721141674
Chadwyck_American_1813_Rowson_SarahorThe	1813	c19	0.2258883422	0.1320120082
Chadwyck_American_1820_Cooper_Precautionvolume1	1820	c19	0.5185141946	0.216172511
Chadwyck_American_1821_Cooper_TheSpyvolume	1821	c19	0.5868875036	0.1282287745
Chadwyck_American_1822_Neal_LoganAFamily	1822	c19	0.4049141283	0.1198769356
Chadwyck_American_1822_Sedgwick_ANew-EnglandTale	1822	c19	0.4553763612	0.0765939784
Chadwyck_American_1823_Cooper_ThePioneersvolume	1823	c19	0.5462057159	0.0850253659
Chadwyck_American_1823_Neal_ErrataorThe	1823	c19	0.3654364955	0.1170321112
Chadwyck_American_1823_Neal_RandolphANovel	1823	c19	0.3341028665	0.1444323125
Chadwyck_American_1823_Neal_Seventy-sixvolume1	1823	c19	0.7133226559	0.1060632077
Chadwyck_American_1823_Paulding_KoningsmarketheLong	1823	c19	0.1465122528	0.0842816165
Chadwyck_American_1824_Brainard_LettersFoundin	1824	c19	0.2174988099	0.0216062249
Chadwyck_American_1824_Child_Hobomok1824	1824	c19	0.3789281511	0.0600231638
Chadwyck_American_1824_Sedgwick_RedwoodATale	1824	c19	0.5278626038	0.1300037225
Chadwyck_American_1824_Sigourney_SketchofConnecticut	1824	c19	0.0758114262	0.0500936539
Chadwyck_American_1825_Child_TheRebelsor	1825	c19	0.5661180766	0.0730042004
Chadwyck_American_1825_Cooper_LionelLincolnor	1825	c19	0.519078875	0.0763321656
Chadwyck_American_1825_Paulding_JohnBullin	1825	c19	0.0694243459	0.0418074011
Chadwyck_American_1825_Sedgwick_TheTravellersA	1825	c19	0.3320515565	0.086549001
Chadwyck_American_1826_Cooper_TheLastof	1826	c19	0.2946992673	0.0906003507
Chadwyck_American_1826_Flint_FrancisBerrianor	1826	c19	0.2433989837	0.0867620989
Chadwyck_American_1827_Cooper_ThePrairievolume	1827	c19	0.3173584428	0.0951416863
Chadwyck_American_1827_Judah_TheBuccaneersA	1827	c19	0.2433298646	0.1047846044
Chadwyck_American_1827_Royall_TheTennesseanA	1827	c19	0.5419672181	0.1714000315
Chadwyck_American_1827_Sedgwick_HopeLeslievolume	1827	c19	0.6158121595	0.0921830432
Chadwyck_American_1828_Cooper_TheRedRover	1828	c19	0.2237870391	0.1041445792
Chadwyck_American_1828_Flint_TheLifeand	1828	c19	0.073619187	0.062968398
Chadwyck_American_1828_Hawthorne_Fanshawe1828	1828	c19	0.1674848691	0.0302360011
Chadwyck_American_1828_Neal_RachelDyerA	1828	c19	0.1837226357	0.066926509
Chadwyck_American_1828_Paulding_TheNewMirror	1828	c19	0.0721841022	0.1143070902
Chadwyck_American_1828_Rowson_CharlotteDaughteror	1828	c19	0.3333443451	0.1408668185
Chadwyck_American_1828_Sedgwick_RomanceinReal	1828	c19	0.0659576285	0.0362180416
Chadwyck_American_1829_Cooper_TheWeptof	1829	c19	0.2011648546	0.1012279159
Chadwyck_American_1829_Flint_GeorgeMasonthe	1829	c19	0.1501369842	0.0681922376
Chadwyck_American_1829_Paulding_Talesofthe	1829	c19	0.269604496	0.119437082
Chadwyck_American_1830_Flint_TheShoshoneValley	1830	c19	0.3725779906	0.0825819773
Chadwyck_American_1830_Neal_AuthorshipATale	1830	c19	0.1578928616	0.1120381002
Chadwyck_American_1830_Paulding_Chroniclesofthe	1830	c19	0.3775218311	0.0636338946
Chadwyck_American_1830_Sedgwick_ClarenceorA	1830	c19	0.5149544398	0.1118542205
Chadwyck_American_1831_Bacon_Talesofthe	1831	c19	0.3247941564	0.0974079476
Chadwyck_American_1831_Cooper_TheBravovolume	1831	c19	0.2559408446	0.1524768941
Chadwyck_American_1831_Cooper_TheWater-Witchvolume	1831	c19	0.1356849228	0.1057117636
Chadwyck_American_1831_Paulding_TheDutchmanFireside	1831	c19	0.3476822796	0.065680351
Chadwyck_American_1831_Smith_TheForsakenA	1831	c19	0.5957324658	0.1476842491
Chadwyck_American_1831_Whittier_LegendsofNew	1831	c19	0.070351142	0.0215885281
Chadwyck_American_1832_Bryant_TheSkeletonCave	1832	c19	0.0431170069	0.0294772402
Chadwyck_American_1832_Cooper_TheHeidenmauervolume	1832	c19	0.2292783266	0.2093667495
Chadwyck_American_1832_Kennedy_SwallowBarnor	1832	c19	0.527591952	0.1069067395
Chadwyck_American_1832_Paulding_ChildeRoeliffPilgrimage	1832	c19	0.1103348799	0.075518434
Chadwyck_American_1832_Paulding_SelimtheBenefactor	1832	c19	0.0549931199	0.028423232
Chadwyck_American_1832_Paulding_WestwardHo	1832	c19	0.3427739706	0.0854294698
Chadwyck_American_1832_Sedgwick_LeBossu1832	1832	c19	0.0886047997	0.0740238324
Chadwyck_American_1833_Calvert_AVolumefrom	1833	c19	0.5680651076	0.0312517104
Chadwyck_American_1833_Clark_EverardGrahamfrom	1833	c19	0	0.0042766687
Chadwyck_American_1833_Cooper_TheHeadsmanor	1833	c19	0.2945602104	0.1339511696
Chadwyck_American_1833_Hall_TheHarpeHead	1833	c19	0.2172532625	0.1316043112
Chadwyck_American_1833_Neal_TheDown-EastersVolume	1833	c19	0.1847807202	0.103697467
Chadwyck_American_1833_Simms_MartinFaber1833	1833	c19	0.0230855953	0.0268557351
Chadwyck_American_1833_Smith_TheLifeand	1833	c19	0.2729289674	0.1395659923
Chadwyck_American_1834_Bird_CalavarorThe	1834	c19	0.6523252395	0.1692282995
Chadwyck_American_1834_Caruthers_TheKentuckianin	1834	c19	0.2403113196	0.1024075633
Chadwyck_American_1834_Simms_GuyRiversA	1834	c19	0.302827592	0.1239299075
Chadwyck_American_1834_Smith_TheSelectLetters	1834	c19	0.1554745175	0.1551933706
Chadwyck_American_1835_Bird_TheHawksof	1835	c19	0.4887812614	0.072427453
Chadwyck_American_1835_Bird_TheInfidelor	1835	c19	0.6547379102	0.1238584167
Chadwyck_American_1835_Caruthers_TheCavaliersof	1835	c19	0.1634343509	0.0500801996
Chadwyck_American_1835_Cooper_TheMonikinsVolume	1835	c19	0.1334698071	0.0672429111
Chadwyck_American_1835_Fay_NormanLeslieA	1835	c19	0.5000656564	0.1409704499
Chadwyck_American_1835_Herbert_TheBrothersA	1835	c19	0.053556926	0.0355880091
Chadwyck_American_1835_Kennedy_HorseShoeRobinson	1835	c19	0.6461802764	0.1401223992
Chadwyck_American_1835_Longstreet_GeorgiaScenesCharacters	1835	c19	0.2945799981	0.080334189
Chadwyck_American_1835_Sedgwick_Home1835	1835	c19	0.4729440152	0.0673356549
Chadwyck_American_1835_Sedgwick_TheLinwoodsvolume	1835	c19	0.4746825561	0.1109142099
Chadwyck_American_1835_Simms_ThePartisanA	1835	c19	0.3351504967	0.1272947574
